gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
gtaB_1,gtaB_1,UTP--glucose-1-phosphate uridylyltransferase,UTP--glucose-1-phosphate uridylyltransferase,gtaB_1 / UTP--glucose-1-phosphate uridylyltransferase,62.4531604998703,-9.7132547200793,3.90732500932348,-2.48590908022803,0.0129220974799327,0.216275105190453,Not significant,gene_and_product,gtaB_1,CDS,COG1210,2.7.7.9
pspA,pspA,Phosphoserine phosphatase 1,Phosphoserine phosphatase 1,pspA / Phosphoserine phosphatase 1,55.5556010901263,-8.62854362721625,3.51027095591475,-2.45808478478771,0.013968019337136,0.230592708078208,Not significant,gene_and_product,pspA,CDS,COG0406,3.1.3.3
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2247.38495573133,1.12906780809514,0.459805697924974,2.45553244161704,0.0140676054613749,0.230592708078208,Not significant,product_only,hypothetical protein,CDS,,
treR,treR,HTH-type transcriptional regulator TreR,HTH-type transcriptional regulator TreR,treR / HTH-type transcriptional regulator TreR,3105.97066585895,-0.927425963599635,0.379900293231808,-2.44123518755417,0.0146371188594121,0.237479785576177,Not significant,gene_and_product,treR,CDS,COG2188,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,64.7877194062645,-8.26770109481372,3.40865039343755,-2.42550573996412,0.0152870740025128,0.24065789766332,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,46.0527059550083,9.48880204440399,3.9074530038137,2.42838545598446,0.0151662149714978,0.24065789766332,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,8855.29924523759,-0.41513540781854,0.170751098690212,-2.43123125416432,0.0150476068640907,0.24065789766332,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1973.40089171258,1.06015257220917,0.440094702634593,2.40891918458152,0.0159998404803487,0.249409278076023,Not significant,product_only,hypothetical protein,CDS,,
Acetyltransferase,,Acetyltransferase,Acetyltransferase,Acetyltransferase,41.7181092593175,9.34613535280158,3.90752694288971,2.39182876776018,0.0167646617331957,0.258794292774575,Not significant,product_only,Acetyltransferase,CDS,,2.3.1.-
mta,mta,HTH-type transcriptional activator mta,HTH-type transcriptional activator mta,mta / HTH-type transcriptional activator mta,728.961396296966,1.87646065766218,0.786105655682172,2.38703365647943,0.0169849362550629,0.25967354466875,Not significant,gene_and_product,mta,CDS,COG0789,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4696.88733318685,-0.624635841546754,0.262935237281926,-2.37562621124457,0.0175191998588133,0.265048081106727,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,9633.23318565269,0.519375163218772,0.218918012742073,2.37246426967476,0.0176698720737818,0.265048081106727,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5835.24177060396,0.660708165720486,0.279875939557754,2.3607179908516,0.0182395949617522,0.271036971861552,Not significant,product_only,hypothetical protein,CDS,,
lrp,lrp,Leucine-rich protein,Leucine-rich protein,lrp / Leucine-rich protein,99.4010488996658,-4.9946493812897,2.12362889158044,-2.35194077510059,0.0186757482251624,0.274948515537113,Not significant,gene_and_product,lrp,CDS,,
pyrDB,pyrDB,Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit,Dihydroorotate dehydrogenase B (NAD(+)), catalytic subu,pyrDB / Dihydroorotate dehydrogenase B (NAD(+)), catalytic subu,36.9689202486677,-9.16626188180181,3.90758899209085,-2.34575895785221,0.0189883829677656,0.276986503841718,Not significant,gene_and_product,pyrDB,CDS,COG0167,1.3.1.14
Potassium channel,,Potassium channel,Potassium channel,Potassium channel,671.578177919084,-1.38471571652387,0.594674665247182,-2.32852649935625,0.0198841638190832,0.287416549748566,Not significant,product_only,Potassium channel,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2104.97489218481,1.27307582290334,0.548142026002246,2.32252913024794,0.020204461755856,0.289415262989289,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,9059.68583317547,0.651502638389888,0.282169295320415,2.30890691933748,0.020948746950104,0.297397389738083,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1072.00510538679,-1.22254261746164,0.535377352433934,-2.28351575184066,0.0224000060774809,0.315185926222961,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5527.65384431264,-0.6448051720672,0.283398341417101,-2.27526092369816,0.0228902820785742,0.319259197411693,Not significant,product_only,hypothetical protein,CDS,,
nnrD,nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,nnrD / ADP-dependent (S)-NAD(P)H-hydrate dehydratase,30172.7908860839,0.624023764981415,0.275492294822853,2.26512238893169,0.0235051700713035,0.319798511288857,Not significant,gene_and_product,nnrD,CDS,COG0063,4.2.1.136
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2181.44973630642,0.852483154539944,0.375507032685662,2.27021887830676,0.023194306137989,0.319798511288857,Not significant,product_only,hypothetical protein,CDS,,
licT_4,licT_4,Transcription antiterminator LicT,Transcription antiterminator LicT,licT_4 / Transcription antiterminator LicT,3555.96933578049,1.37786049108935,0.608412970246155,2.26467968053325,0.0235323432835196,0.319798511288857,Not significant,gene_and_product,licT_4,CDS,COG3711,
glyA,glyA,Serine hydroxymethyltransferase,Serine hydroxymethyltransferase,glyA / Serine hydroxymethyltransferase,28.1544124025361,-8.77330165124078,3.90785089174493,-2.24504513971446,0.0247652348913517,0.333701046417366,Not significant,gene_and_product,glyA,CDS,,2.1.2.1
nhaC_2,nhaC_2,Na(+)/H(+) antiporter NhaC,Na(+)/H(+) antiporter NhaC,nhaC_2 / Na(+)/H(+) antiporter NhaC,5704.89074867616,-0.722807696842029,0.323675641218341,-2.23312354961691,0.0255407980271152,0.339727023256614,Not significant,gene_and_product,nhaC_2,CDS,COG1757,
asd,asd,Aspartate-semialdehyde dehydrogenase,Aspartate-semialdehyde dehydrogenase,asd / Aspartate-semialdehyde dehydrogenase,2056.61724910093,1.33627298053414,0.598789285071649,2.23162473652855,0.0256397753401218,0.339727023256614,Not significant,gene_and_product,asd,CDS,COG0136,1.2.1.11
mhqA,mhqA,Putative ring-cleaving dioxygenase MhqA,Putative ring-cleaving dioxygenase MhqA,mhqA / Putative ring-cleaving dioxygenase MhqA,85.5588795242197,7.10154854656154,3.18721418615552,2.22813658944194,0.0258714079941781,0.339963129840852,Not significant,gene_and_product,mhqA,CDS,COG0346,1.13.11.-
rlmA,rlmA,23S rRNA (guanine(745)-N(1))-methyltransferase,23S rRNA (guanine(745)-N(1))-methyltransferase,rlmA / 23S rRNA (guanine(745)-N(1))-methyltransferase,842.585768120655,-1.24124183968209,0.558362465754713,-2.22300372215092,0.0262155489868933,0.341661663025904,Not significant,gene_and_product,rlmA,CDS,COG0500,2.1.1.187
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6666.82999649049,0.730058348311576,0.329362987046883,2.21657677706104,0.026652025965198,0.341747752295684,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,26.2559705680276,-8.67261343070819,3.90793028699606,-2.21923442686964,0.0264707800690117,0.341747752295684,Not significant,product_only,hypothetical protein,CDS,,
mccF,mccF,Microcin C7 self-immunity protein MccF,Microcin C7 self-immunity protein MccF,mccF / Microcin C7 self-immunity protein MccF,1043.3813747581,-1.57098244594342,0.713911812915727,-2.20052731657049,0.0277695040402213,0.347665444283086,Not significant,gene_and_product,mccF,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,54.8383454889668,7.6977430188495,3.48953077166938,2.20595361455056,0.027387247669803,0.347665444283086,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6898.41823302477,-0.563333457587487,0.25567048551563,-2.20335740533902,0.0275695678616767,0.347665444283086,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2908.84642123085,1.04750386022915,0.477514582157869,2.19365837058949,0.0282599787118136,0.35104192306081,Not significant,product_only,hypothetical protein,CDS,,
yecS_2,yecS_2,L-cystine transport system permease protein YecS,L-cystine transport system permease protein YecS,yecS_2 / L-cystine transport system permease protein YecS,3285.06904712707,-0.659494984251433,0.303051580316113,-2.17618064741162,0.0295417554063406,0.364119310822338,Not significant,gene_and_product,yecS_2,CDS,COG0765,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,15909.3306984157,0.47709019715098,0.219759005820878,2.17096994668718,0.0299334442257908,0.364886692458998,Not significant,product_only,hypothetical protein,CDS,,
treP_2,treP_2,PTS system trehalose-specific EIIBC component,PTS system trehalose-specific EIIBC component,treP_2 / PTS system trehalose-specific EIIBC component,7042.94274247944,0.479732745180729,0.2211504687988,2.16925945392042,0.0300629916428483,0.364886692458998,Not significant,gene_and_product,treP_2,CDS,COG1263,
rpmF_2,rpmF_2,50S ribosomal protein L32,50S ribosomal protein L32,rpmF_2 / 50S ribosomal protein L32,5815.07402282543,-0.641765609146498,0.298758058964344,-2.14811145637779,0.0317049023385836,0.373413294209984,Not significant,gene_and_product,rpmF_2,CDS,COG0333,
ctc,ctc,General stress protein CTC,General stress protein CTC,ctc / General stress protein CTC,21.8615895814872,-8.40835919679604,3.90816702544393,-2.15148409524307,0.0314380098565267,0.373413294209984,Not significant,gene_and_product,ctc,CDS,COG1825,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,205.452367438281,-2.10314040210396,0.975985693292526,-2.15488855682805,0.0311705560655668,0.373413294209984,Not significant,product_only,hypothetical protein,CDS,,
IS3 family transposase ISEfa8,,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,14621.0055567841,0.66293848385476,0.308321698748236,2.15015189182676,0.0315432020876804,0.373413294209984,Not significant,product_only,IS3 family transposase ISEfa8,CDS,,
malG,malG,Maltose/maltodextrin transport system permease protein MalG,Maltose/maltodextrin transport system permease protein ,malG / Maltose/maltodextrin transport system permease protein ,2635.05007891779,1.28373882069714,0.599291645979179,2.14209363556145,0.0321859479526933,0.376291597388106,Not significant,gene_and_product,malG,CDS,COG3833,
purL,purL,Phosphoribosylformylglycinamidine synthase subunit PurL,Phosphoribosylformylglycinamidine synthase subunit PurL,purL / Phosphoribosylformylglycinamidine synthase subunit PurL,684.746664068657,-5.76275693858362,2.69434593098606,-2.13883335183861,0.0324491673123844,0.376599825012344,Not significant,gene_and_product,purL,CDS,COG0046,6.3.5.3
manX_1,manX_1,PTS system mannose-specific EIIAB component,PTS system mannose-specific EIIAB component,manX_1 / PTS system mannose-specific EIIAB component,7933.47802601532,-0.465849504020345,0.220111848334016,-2.11642175351427,0.0343089535588698,0.387006098672981,Not significant,gene_and_product,manX_1,CDS,,2.7.1.191
rnhB,rnhB,Ribonuclease HII,Ribonuclease HII,rnhB / Ribonuclease HII,412.674660733319,1.86423183659602,0.878545062643508,2.12195357513776,0.0338416367739842,0.387006098672981,Not significant,gene_and_product,rnhB,CDS,COG0164,3.1.26.4
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,7716.42094096759,-0.80750208070476,0.38075990110712,-2.12076449845905,0.0339416256716766,0.387006098672981,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
dgaR_4,dgaR_4,Transcriptional regulatory protein DagR,Transcriptional regulatory protein DagR,dgaR_4 / Transcriptional regulatory protein DagR,6933.47445040578,0.785711376977896,0.371266762135116,2.11629872940781,0.0343194087502455,0.387006098672981,Not significant,gene_and_product,dgaR_4,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,8341.23732559829,-0.597404775165334,0.283130267091332,-2.10999968778549,0.0348583827678684,0.388211186140576,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2146.02315564771,-1.0689116682069,0.509639996780952,-2.09738575260671,0.0359594412745631,0.388211186140576,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,38.119318346141,7.17810774384024,3.42415761047526,2.09631347630752,0.0360543920598219,0.388211186140576,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,25.8224013562086,8.20474209785021,3.9084736213099,2.0992190028138,0.0357975996178309,0.388211186140576,Not significant,product_only,hypothetical protein,CDS,,
pox5,pox5,Pyruvate oxidase,Pyruvate oxidase,pox5 / Pyruvate oxidase,1112.43788639961,-0.907472755180004,0.434211128317554,-2.0899343568098,0.0366236968057147,0.388211186140576,Not significant,gene_and_product,pox5,CDS,COG0028,1.2.3.3
sstT,sstT,Serine/threonine transporter SstT,Serine/threonine transporter SstT,sstT / Serine/threonine transporter SstT,4824.15622292355,-0.782994797367959,0.374097375775481,-2.09302403082849,0.0363470094333601,0.388211186140576,Not significant,gene_and_product,sstT,CDS,COG3633,
gmuE_4,gmuE_4,Putative fructokinase,Putative fructokinase,gmuE_4 / Putative fructokinase,27.1786280170897,8.18516134053565,3.90849727650636,2.09419650609352,0.036242478894437,0.388211186140576,Not significant,gene_and_product,gmuE_4,CDS,COG1940,2.7.1.4
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,10291.0694668867,0.364566122289548,0.174435222716931,2.08997997429198,0.0366195986411963,0.388211186140576,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6979.75298944569,0.863794182600738,0.410033408293055,2.10664342253638,0.0351484998218777,0.388211186140576,Not significant,product_only,hypothetical protein,CDS,,
manZ_3,manZ_3,PTS system mannose-specific EIID component,PTS system mannose-specific EIID component,manZ_3 / PTS system mannose-specific EIID component,3217.75628452821,-0.544568280964031,0.261047924371187,-2.08608546601467,0.0369708819888961,0.389296042134734,Not significant,gene_and_product,manZ_3,CDS,COG3716,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6234.46079237511,-0.668449002850174,0.320880109196817,-2.08317369538219,0.0372353938846564,0.389501817609235,Not significant,product_only,hypothetical protein,CDS,,
menH_2,menH_2,2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase,2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate s,menH_2 / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate s,981.569297146238,-1.41274564640773,0.6809706611162,-2.07460574599801,0.0380230891350159,0.395141906697224,Not significant,gene_and_product,menH_2,CDS,,4.2.99.20
phnW,phnW,2-aminoethylphosphonate--pyruvate transaminase,2-aminoethylphosphonate--pyruvate transaminase,phnW / 2-aminoethylphosphonate--pyruvate transaminase,23908.3592228785,0.415049463812849,0.201477755850768,2.06002623992035,0.0393960323724753,0.40412704175636,Not significant,gene_and_product,phnW,CDS,COG0075,2.6.1.37
yxdL_2,yxdL_2,ABC transporter ATP-binding protein YxdL,ABC transporter ATP-binding protein YxdL,yxdL_2 / ABC transporter ATP-binding protein YxdL,1472.03170929879,-1.01959006386026,0.494908112297551,-2.06016033789977,0.0393832151830641,0.40412704175636,Not significant,gene_and_product,yxdL_2,CDS,COG1136,
Putative acetyltransferase,,Putative acetyltransferase,Putative acetyltransferase,Putative acetyltransferase,23.179224969943,8.01462171743606,3.90871748005107,2.05044794317837,0.0403207387730168,0.410961375955748,Not significant,product_only,Putative acetyltransferase,CDS,,2.3.1.-
Autolysin,,Autolysin,Autolysin,Autolysin,38.2817043982678,7.6247843833255,3.75439271331869,2.03089686283393,0.0422654580987105,0.417404213521427,Not significant,product_only,Autolysin,CDS,COG1388,3.2.1.-
hit,hit,Protein hit,Protein hit,hit / Protein hit,2231.05127944766,1.0825140616694,0.531380282439544,2.03717393633732,0.0416326147337681,0.417404213521427,Not significant,gene_and_product,hit,CDS,COG0537,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4542.09267560377,-0.795402309650014,0.391312394376046,-2.03265299306018,0.0420875935492416,0.417404213521427,Not significant,product_only,hypothetical protein,CDS,,
copA,copA,putative copper-importing P-type ATPase A,putative copper-importing P-type ATPase A,copA / putative copper-importing P-type ATPase A,5920.23820785486,0.764270133985706,0.374731795415238,2.03951237481416,0.041398917448717,0.417404213521427,Not significant,gene_and_product,copA,CDS,,7.2.2.8
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1105.55219698606,-1.0835245753864,0.532780439828672,-2.03371688295245,0.0419801489370973,0.417404213521427,Not significant,product_only,hypothetical protein,CDS,,
pphA,pphA,Serine/threonine-protein phosphatase 1,Serine/threonine-protein phosphatase 1,pphA / Serine/threonine-protein phosphatase 1,9014.29569051296,0.649649991071996,0.322628138756572,2.01361850697768,0.0440496018648089,0.418422394724132,Not significant,gene_and_product,pphA,CDS,COG0639,3.1.3.16
