gene_id,product_name,locus_tag_internal,ERR1801012,ERR1801013,ERR1801014,ERR1801009,ERR1801010,ERR1801011,ERR1801006,ERR1801007,ERR1801008
ptcB_2,PTS system galactose-specific EIIB component,E745S_02528,0,0,0,0,0,0,0,0,0
comFA,ComF operon protein 1,E745S_02529,339,215,156,250,330,564,160,592,596
hypothetical protein,hypothetical protein,E745S_02530,17,0,0,0,0,51,53,44,0
hpf,Ribosome hibernation promotion factor,E745S_02531,0,0,0,0,0,0,0,0,0
secA,Protein translocase subunit SecA,E745S_02532,0,0,0,0,0,0,0,0,0
prfB,Peptide chain release factor 2,E745S_02533,0,0,0,0,0,0,0,0,0
ftsE,Cell division ATP-binding protein FtsE,E745S_02534,0,0,0,0,0,0,0,0,0
ftsX,Cell division protein FtsX,E745S_02535,0,0,0,0,0,0,0,0,0
clsA_2,Major cardiolipin synthase ClsA,E745S_02536,1705,869,851,8926,6299,8207,3647,2866,2624
pstS1_1,Phosphate-binding protein PstS 1,E745S_02537,402,77,114,382,637,622,227,335,0
hypothetical protein,hypothetical protein,E745S_02538,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02539,0,0,0,134,0,0,116,0,0
pstB3_1,Phosphate import ATP-binding protein PstB 3,E745S_02540,0,0,0,0,173,0,0,0,0
pstB3_2,Phosphate import ATP-binding protein PstB 3,E745S_02541,166,0,19,80,0,0,80,107,51
phoU,Phosphate-specific transport system accessory protein PhoU ,E745S_02542,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02543,415,282,1115,244,402,788,436,557,225
hypothetical protein,hypothetical protein,E745S_02544,71,558,98,292,541,489,495,627,374
hypothetical protein,hypothetical protein,E745S_02545,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02546,0,0,0,1,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02547,5440,4962,6131,10876,2820,8058,4514,6800,2774
ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,E745S_02548,0,0,0,0,0,0,0,0,0
hprK,HPr kinase/phosphorylase,E745S_02549,0,0,0,0,0,0,0,0,0
lgt,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,E745S_02550,0,0,0,191,0,82,0,0,0
gpsA_2,Glycerol-3-phosphate dehydrogenase [NAD(P)+],E745S_02551,289,170,310,178,350,127,157,655,509
gtaB_2,UTP--glucose-1-phosphate uridylyltransferase,E745S_02552,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02553,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02554,0,0,0,0,0,0,0,0,0
pepQ,Xaa-Pro dipeptidase,E745S_02555,1,10,11,1,1,28,0,1,222
ccpA_2,Catabolite control protein A,E745S_02556,0,0,0,0,0,0,0,0,0
ponA_2,Penicillin-binding protein 1A/1B,E745S_02557,557,465,496,1398,0,1045,244,610,38
nfo,putative endonuclease 4,E745S_02558,3780,1469,3457,2945,3495,3925,4279,2459,1696
IS110 family transposase ISBth13,IS110 family transposase ISBth13,E745S_02559,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02560,1126,1065,1660,1473,2028,1481,2833,1209,946
mntH,Divalent metal cation transporter MntH,E745S_02561,3973,6008,3269,10567,4177,5088,6536,9806,4051
hypothetical protein,hypothetical protein,E745S_02562,0,0,0,0,171,0,47,0,0
yheI,putative multidrug resistance ABC transporter ATP-binding/permease protein YheI,E745S_02563,26978,24089,25534,41942,28272,26923,28071,33634,17935
yheH,putative multidrug resistance ABC transporter ATP-binding/permease protein YheH,E745S_02564,20213,11360,16152,25784,11860,21035,23144,21712,13134
licT_3,Transcription antiterminator LicT,E745S_02565,0,0,0,0,0,0,0,0,0
bglF_3,PTS system beta-glucoside-specific EIIBCA component,E745S_02566,86,212,269,117,8,718,733,539,534
murR_2,HTH-type transcriptional regulator MurR,E745S_02567,21029,14699,11310,24958,20717,19467,23862,19785,11618
licH,putative 6-phospho-beta-glucosidase,E745S_02568,755,706,791,1229,534,766,1229,881,934
bglH_2,Aryl-phospho-beta-D-glucosidase BglH,E745S_02569,1951,1754,1760,3087,2501,1525,3178,2184,859
trxB,Thioredoxin reductase,E745S_02570,0,0,0,0,0,0,0,1,0
pgcA,Phosphoglucomutase,E745S_02571,0,0,1,0,0,0,1,0,0
czrA,HTH-type transcriptional repressor CzrA,E745S_02572,1271,470,754,367,436,309,404,514,0
yqfL,Putative pyruvate, phosphate dikinase regulatory protein,E745S_02573,0,0,0,0,0,0,0,0,0
zur,Zinc-specific metallo-regulatory protein,E745S_02574,0,0,0,0,0,0,0,0,0
rpsU,30S ribosomal protein S21,E745S_02575,0,0,0,0,0,0,0,0,0
yqeY,putative protein YqeY,E745S_02576,0,0,0,0,0,0,0,1,0
brnQ_2,Branched-chain amino acid transport system 2 carrier protein,E745S_02577,419,109,159,836,361,437,169,720,475
PhoH-like protein,PhoH-like protein,E745S_02578,2002,1598,1664,4176,2421,2715,5109,3558,3991
pgpH,Cyclic-di-AMP phosphodiesterase PgpH,E745S_02579,143,0,434,850,333,408,314,172,339
ybeY,Endoribonuclease YbeY,E745S_02580,0,0,0,1,0,0,0,0,0
dgkA,Undecaprenol kinase,E745S_02581,0,0,0,0,0,0,0,0,0
era,GTPase Era,E745S_02582,0,0,0,0,0,0,0,0,0
recO,DNA repair protein RecO,E745S_02583,0,0,0,0,0,0,0,0,0
glyQ,Glycine--tRNA ligase alpha subunit,E745S_02584,0,0,0,0,0,0,0,0,0
glyS,Glycine--tRNA ligase beta subunit,E745S_02585,2,1,0,2,10,0,0,1,0
hypothetical protein,hypothetical protein,E745S_02586,85,58,0,0,0,86,129,455,323
tagU_3,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,E745S_02587,0,0,0,0,0,0,0,56,0
ywqC,putative capsular polysaccharide biosynthesis protein YwqC,E745S_02588,0,78,0,2,0,10,1,4,60
ywqD,Tyrosine-protein kinase YwqD,E745S_02589,6351,4501,4794,3149,4738,4383,7585,4560,3486
ywqE,Tyrosine-protein phosphatase YwqE,E745S_02590,0,0,0,0,0,0,0,0,0
pglF,UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase,E745S_02591,537,200,451,334,434,280,755,290,645
hypothetical protein,hypothetical protein,E745S_02592,4338,2932,2829,3233,1759,2480,7912,4351,3898
gph_2,Phosphoglycolate phosphatase,E745S_02593,1161,789,718,129,646,587,940,759,260
epsN,Putative pyridoxal phosphate-dependent aminotransferase EpsN,E745S_02594,550,811,514,389,442,451,196,114,30
epsL,putative sugar transferase EpsL,E745S_02595,1,26,51,143,0,0,141,1,1
pglA,N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase,E745S_02596,5289,3749,4808,3550,4425,3326,9261,5717,4298
hypothetical protein,hypothetical protein,E745S_02597,247,382,399,0,632,84,194,291,418
hypothetical protein,hypothetical protein,E745S_02598,0,229,0,349,0,0,56,625,0
hypothetical protein,hypothetical protein,E745S_02599,540,748,618,627,3,266,518,470,400
pglH_2,GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase,E745S_02600,1090,397,367,511,367,557,1117,782,1411
hypothetical protein,hypothetical protein,E745S_02601,144,288,806,1106,0,692,813,453,41
hypothetical protein,hypothetical protein,E745S_02602,342,319,0,120,286,0,1,251,0
hypothetical protein,hypothetical protein,E745S_02603,526,266,0,302,487,218,565,559,231
IS256 family transposase IS256,IS256 family transposase IS256,E745S_02604,0,0,0,0,0,0,0,0,0
wbgU_2,UDP-N-acetylglucosamine 4-epimerase,E745S_02605,1529,2454,1399,1594,734,1017,1300,1855,1158
ugd,UDP-glucose 6-dehydrogenase,E745S_02606,293,0,362,148,1509,517,412,751,271
glvR,HTH-type transcriptional regulator GlvR,E745S_02607,0,0,0,0,0,0,0,0,0
pfkB,ATP-dependent 6-phosphofructokinase isozyme 2,E745S_02608,1181,2615,2052,2932,1936,1709,2347,2566,514
fruA_5,PTS system fructose-specific EIIABC component,E745S_02609,3435,3187,2493,6107,3221,5838,3181,5224,2607
mngA,PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component,E745S_02610,0,112,95,0,0,155,75,104,0
lacD2,Tagatose 1,6-diphosphate aldolase 2,E745S_02611,494,933,1181,223,561,784,233,585,297
yidC,Membrane protein insertase YidC,E745S_02612,0,0,0,0,0,0,0,0,0
acyP,Acylphosphatase,E745S_02613,0,0,0,0,0,0,0,0,0
Putative TrmH family tRNA/rRNA methyltransferase,Putative TrmH family tRNA/rRNA methyltransferase,E745S_02614,433,811,731,678,480,1645,1436,1269,537
hypothetical protein,hypothetical protein,E745S_02615,931,1281,400,141,302,525,978,365,63
hypothetical protein,hypothetical protein,E745S_02616,0,0,0,0,78,271,97,58,114
eriC,Chloride/fluoride channel protein,E745S_02617,4103,2086,3336,6125,2036,4491,6272,4999,1933
hypothetical protein,hypothetical protein,E745S_02618,817,1150,501,1909,4177,2714,1874,1386,561
dacA,D-alanyl-D-alanine carboxypeptidase DacA,E745S_02619,6582,7034,7996,76059,55300,72545,36667,45178,29396
hypothetical protein,hypothetical protein,E745S_02620,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02621,152,0,62,63,0,259,161,308,36
hypothetical protein,hypothetical protein,E745S_02622,1320,763,589,1271,1133,793,2774,2506,3161
hypothetical protein,hypothetical protein,E745S_02623,0,0,0,0,0,0,0,0,0
cspLA_2,Cold shock-like protein CspLA,E745S_02624,0,0,0,0,0,0,105,292,460
dinG_2,3'-5' exonuclease DinG,E745S_02625,241,53,13,108,0,540,117,174,0
hypothetical protein,hypothetical protein,E745S_02626,0,60,0,0,0,0,0,32,0
aspB,Asparagine--oxo-acid transaminase,E745S_02627,0,0,242,0,0,0,0,0,0
asnS,Asparagine--tRNA ligase,E745S_02628,149,304,0,0,285,395,435,333,0
axe2,Acetylxylan esterase,E745S_02629,0,0,280,88,0,0,41,0,0
hypothetical protein,hypothetical protein,E745S_02630,0,165,131,155,338,302,507,561,249
yccF,Inner membrane protein YccF,E745S_02631,4763,2353,3233,2906,2590,3632,2695,4186,486
cadA,Cadmium, zinc and cobalt-transporting ATPase,E745S_02632,84,93,79,208,14,74,62,109,77
ycaM,Inner membrane transporter YcaM,E745S_02633,6056,7161,5821,16231,15735,9013,15341,11082,8853
ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,E745S_02634,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02635,1050,1410,898,1704,853,1006,1618,1396,1366
copY,Transcriptional repressor CopY,E745S_02636,0,0,0,0,0,0,0,0,0
copZ,Copper chaperone CopZ,E745S_02637,0,0,0,0,0,0,0,0,0
copA,putative copper-importing P-type ATPase A,E745S_02638,4590,4732,4145,8163,7201,2727,8687,7631,6183
copB,Copper-exporting P-type ATPase B,E745S_02639,723,361,1269,589,948,373,835,890,172
hypothetical protein,hypothetical protein,E745S_02640,0,116,1,149,0,75,82,368,0
hypothetical protein,hypothetical protein,E745S_02641,0,38,4,0,6,28,0,29,0
hypothetical protein,hypothetical protein,E745S_02642,221,413,497,0,0,66,381,185,1
hypothetical protein,hypothetical protein,E745S_02643,7059,7629,5028,7116,3582,7392,5614,7878,2038
hypothetical protein,hypothetical protein,E745S_02644,0,129,138,524,593,414,345,621,0
hypothetical protein,hypothetical protein,E745S_02645,0,0,0,0,0,0,1,0,0
hypothetical protein,hypothetical protein,E745S_02646,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02647,225,44,0,66,310,248,133,297,57
lytA,Autolysin,E745S_02648,0,0,0,0,0,0,114,0,0
hypothetical protein,hypothetical protein,E745S_02649,2756,2348,2735,3726,3158,2703,2013,2772,2260
IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_02650,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02651,0,0,0,0,0,0,0,0,0
IS256 family transposase ISEf1,IS256 family transposase ISEf1,E745S_02652,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02653,0,0,0,0,0,0,0,0,0
IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_02654,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02655,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02656,0,0,0,0,0,0,0,0,0
IS110 family transposase ISSpn10,IS110 family transposase ISSpn10,E745S_02657,0,0,0,0,0,0,0,0,0
cbh_3,Choloylglycine hydrolase,E745S_02658,1,0,104,368,3,39,62,99,1
ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,E745S_02659,0,0,0,0,0,0,0,0,0
IS256 family transposase IS16,IS256 family transposase IS16,E745S_02660,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02661,0,0,0,0,351,39,0,0,0
hypothetical protein,hypothetical protein,E745S_02662,1144,779,1424,1666,2136,1735,820,1089,1428
hypothetical protein,hypothetical protein,E745S_02663,0,0,0,0,0,0,0,0,0
pstS1_2,Phosphate-binding protein PstS 1,E745S_02664,0,0,0,0,0,0,0,0,0
ISL3 family transposase IS1251,ISL3 family transposase IS1251,E745S_02665,0,0,0,0,0,0,0,0,0
ISL3 family transposase IS1476,ISL3 family transposase IS1476,E745S_02666,0,0,0,0,0,0,0,0,0
ctpE_2,Calcium-transporting ATPase CtpE,E745S_02667,2179,2315,2631,2469,4673,3002,2709,2570,2170
phoR_2,Alkaline phosphatase synthesis sensor protein PhoR,E745S_02668,133,0,0,0,0,0,43,55,0
phoP,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP,E745S_02669,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02670,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02671,0,0,0,172,0,0,131,0,0
ffh,Signal recognition particle protein,E745S_02672,0,0,0,0,0,0,0,1,0
tag,DNA-3-methyladenine glycosylase 1,E745S_02673,2297,3034,2458,2712,3127,3726,3075,4090,330
IS1595 family transposase ISCac2,IS1595 family transposase ISCac2,E745S_02674,0,0,0,0,0,0,0,0,0
chrR,Quinone reductase,E745S_02675,0,0,0,0,0,0,0,46,0
rpsP,30S ribosomal protein S16,E745S_02676,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02677,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02678,200,296,184,154,324,351,284,516,111
rimM,Ribosome maturation factor RimM,E745S_02679,0,0,0,0,0,0,0,0,0
trmD,tRNA (guanine-N(1)-)-methyltransferase,E745S_02680,0,0,0,0,0,0,0,0,0
rplS,50S ribosomal protein L19,E745S_02681,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02682,261,179,0,0,0,110,1,89,0
hypothetical protein,hypothetical protein,E745S_02683,1687,1320,1045,2486,356,1892,2604,1823,763
hypothetical protein,hypothetical protein,E745S_02684,0,0,1,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02685,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02686,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02687,2340,525,1639,3048,3386,2359,4012,2295,1475
hypothetical protein,hypothetical protein,E745S_02688,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02689,1483,260,154,1820,1041,952,1650,771,142
IS1595 family transposase ISCco3,IS1595 family transposase ISCco3,E745S_02690,0,0,0,9,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02691,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02692,1687,1252,1312,2255,1920,2325,1586,2015,2016
hypothetical protein,hypothetical protein,E745S_02693,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02694,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02695,0,0,0,0,0,0,58,0,0
hypothetical protein,hypothetical protein,E745S_02696,5128,4859,5317,9702,3002,5727,4999,5733,2671
hypothetical protein,hypothetical protein,E745S_02697,0,0,0,0,0,0,0,111,0
hypothetical protein,hypothetical protein,E745S_02698,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02699,981,1937,1621,1759,2894,1260,4004,3214,2621
IS256 family transposase IS16,IS256 family transposase IS16,E745S_02700,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02701,3969,2576,3368,3193,3547,2394,4510,4197,2084
hypothetical protein,hypothetical protein,E745S_02702,6476,5440,6050,13456,5773,7886,16171,8573,4027
hypothetical protein,hypothetical protein,E745S_02703,0,1,0,0,0,1,0,0,0
IS21 family transposase ISCth15,IS21 family transposase ISCth15,E745S_02704,165,158,0,599,0,0,583,266,0
hypothetical protein,hypothetical protein,E745S_02705,1097,1038,308,945,1262,1214,654,784,466
IS4 family transposase IS4Bsu1,IS4 family transposase IS4Bsu1,E745S_02706,2630,1352,1572,3315,864,1381,3093,2331,1450
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_02707,0,0,0,1,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02708,0,0,0,0,0,0,0,0,0
IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,E745S_02709,0,0,0,0,0,0,0,0,0
IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,E745S_02710,9652,9509,12105,28733,13984,13472,14057,18443,15044
degA_3,HTH-type transcriptional regulator DegA,E745S_02711,251,161,305,304,636,275,575,157,38
bfrA,Beta-fructosidase,E745S_02712,3516,2634,2500,2652,2240,4044,5136,3048,2018
treP_1,PTS system trehalose-specific EIIBC component,E745S_02713,1667,1278,1173,2213,3594,1501,3735,1717,932
hypothetical protein,hypothetical protein,E745S_02714,0,0,380,0,0,0,0,0,0
gmuE_4,Putative fructokinase,E745S_02715,0,0,0,0,0,90,55,149,0
dgaR_5,Transcriptional regulatory protein DagR,E745S_02716,3709,2372,2345,3932,5487,5808,5097,4238,1883
hypothetical protein,hypothetical protein,E745S_02717,0,0,0,0,0,0,0,0,0
agaC_2,N-acetylgalactosamine permease IIC component 1,E745S_02718,305,583,749,491,0,982,388,1032,271
manZ_6,PTS system mannose-specific EIID component,E745S_02719,14182,14075,10996,24446,20021,15981,15632,23958,6826
manX_5,PTS system mannose-specific EIIAB component,E745S_02720,0,51,0,0,0,175,49,207,0
hypothetical protein,hypothetical protein,E745S_02721,281,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02722,1544,367,233,713,1011,985,795,1380,215
hypothetical protein,hypothetical protein,E745S_02723,0,109,0,121,0,0,0,32,0
hypothetical protein,hypothetical protein,E745S_02724,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02725,0,0,0,0,0,0,0,0,0
IS66 family transposase ISRob1,IS66 family transposase ISRob1,E745S_02726,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02727,177,461,263,249,0,434,344,425,134
hypothetical protein,hypothetical protein,E745S_02728,427,533,942,827,369,750,619,790,807
hypothetical protein,hypothetical protein,E745S_02729,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02730,0,0,0,0,0,0,0,106,0
xerC_11,Tyrosine recombinase XerC,E745S_02731,3044,3660,2677,6198,3794,4527,3619,4666,1715
hypothetical protein,hypothetical protein,E745S_02732,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02733,708,1460,1563,606,635,1810,2051,1340,654
hypothetical protein,hypothetical protein,E745S_02734,170,277,271,1507,574,1375,1009,1016,975
hypothetical protein,hypothetical protein,E745S_02735,2535,3804,4618,3335,4535,5943,5552,3612,2002
hypothetical protein,hypothetical protein,E745S_02736,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02737,0,0,0,29,0,14,0,0,0
hypothetical protein,hypothetical protein,E745S_02738,0,107,0,158,0,80,1,2,0
hypothetical protein,hypothetical protein,E745S_02739,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02740,2814,2429,2371,3487,4283,4311,3788,3717,2623
hypothetical protein,hypothetical protein,E745S_02741,0,431,0,894,199,441,174,113,28
yjhB,Putative metabolite transport protein YjhB,E745S_02742,481,383,88,457,385,410,1059,1408,368
adhR,HTH-type transcriptional regulator AdhR,E745S_02743,0,0,0,0,0,0,0,0,0
hdfR_3,HTH-type transcriptional regulator HdfR,E745S_02744,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02745,1474,692,1264,2634,2567,2005,2313,2021,1313
ISL3 family transposase ISEfa11,ISL3 family transposase ISEfa11,E745S_02746,0,0,0,0,0,0,0,0,0
araQ_6,L-arabinose transport system permease protein AraQ,E745S_02747,234,354,194,207,167,70,184,495,2
hypothetical protein,hypothetical protein,E745S_02748,0,0,0,0,0,0,0,0,0
IS256 family transposase ISEf1,IS256 family transposase ISEf1,E745S_02749,0,0,0,0,0,0,0,0,0
alsS_1,Acetolactate synthase,E745S_02750,1150,831,1613,2657,2030,2412,2329,3103,1121
alsS_2,Acetolactate synthase,E745S_02751,0,110,0,268,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02752,0,0,0,0,0,0,0,0,0
IS6 family transposase IS1216V,IS6 family transposase IS1216V,E745S_02753,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02754,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02755,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02756,1,0,0,0,0,0,0,0,0
frlB_2,Fructosamine deglycase FrlB,E745S_02757,2750,1353,998,1293,1486,1235,1814,1548,2026
hypothetical protein,hypothetical protein,E745S_02758,506,657,430,346,340,264,197,394,0
putative phosphotransferase enzyme IIB component,putative phosphotransferase enzyme IIB component,E745S_02759,261,712,927,119,309,419,690,752,501
sorA_3,PTS system sorbose-specific EIIC component,E745S_02760,0,0,0,0,0,0,0,0,0
manZ_7,PTS system mannose-specific EIID component,E745S_02761,86,118,357,349,0,247,545,130,32
IS6 family transposase IS1216E,IS6 family transposase IS1216E,E745S_02762,0,0,0,0,0,0,0,0,0
bglF_4,PTS system beta-glucoside-specific EIIBCA component,E745S_02763,4519,4961,2750,2989,6162,6495,3769,3497,3432
bglH_3,Aryl-phospho-beta-D-glucosidase BglH,E745S_02764,12471,16546,13691,23595,14959,18230,20137,22462,12388
licT_4,Transcription antiterminator LicT,E745S_02765,2198,2329,2599,1844,2781,1406,2502,3355,8830
ISL3 family transposase IS1251,ISL3 family transposase IS1251,E745S_02766,0,0,0,0,0,0,0,0,0
bglF_5,PTS system beta-glucoside-specific EIIBCA component,E745S_02767,3028,2865,1876,2160,2197,3627,2751,2646,1029
hypothetical protein,hypothetical protein,E745S_02768,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02769,1037,1475,488,2086,1159,2010,985,1619,902
IS30 family transposase IS6770,IS30 family transposase IS6770,E745S_02770,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02771,831,756,1101,1273,518,821,1233,1501,594
hypothetical protein,hypothetical protein,E745S_02772,0,0,0,0,0,0,0,0,0
IS256 family transposase ISEf1,IS256 family transposase ISEf1,E745S_02773,0,0,0,0,0,0,0,0,0
IS30 family transposase IS6770,IS30 family transposase IS6770,E745S_02774,0,0,0,0,0,0,0,0,0
IS256 family transposase ISEf1,IS256 family transposase ISEf1,E745S_02775,1,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02776,0,2,0,0,0,0,0,1,0
ohrB_2,Organic hydroperoxide resistance protein OhrB,E745S_02777,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02778,195,635,1142,0,822,325,726,1000,221
hsdS,Type-1 restriction enzyme EcoKI specificity protein,E745S_02779,0,95,107,597,854,314,140,539,247
hypothetical protein,hypothetical protein,E745S_02780,1803,3502,2348,2907,2956,3366,2648,2922,923
hypothetical protein,hypothetical protein,E745S_02781,228,389,621,1083,589,272,519,974,0
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_02782,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02783,3406,4554,6404,4397,2590,5417,4448,4420,1903
Protein adenylyltransferase NmFic,Protein adenylyltransferase NmFic,E745S_02784,0,0,0,0,0,0,0,0,0
IS982 family transposase ISEfm1,IS982 family transposase ISEfm1,E745S_02785,0,0,0,0,346,0,0,0,0
xerC_12,Tyrosine recombinase XerC,E745S_02786,533,330,922,318,1100,609,498,984,280
hypothetical protein,hypothetical protein,E745S_02787,0,0,0,0,0,0,0,0,0
IS200/IS605 family transposase ISEfa4,IS200/IS605 family transposase ISEfa4,E745S_02788,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02789,1341,2033,714,1615,3705,1734,2608,1841,734
IS30 family transposase IS1062,IS30 family transposase IS1062,E745S_02790,1558,2374,2471,1268,3355,2782,2067,2199,501
hypothetical protein,hypothetical protein,E745S_02791,0,0,0,0,0,0,0,0,0
IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,E745S_02792,0,0,1,0,1,0,0,0,0
IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,E745S_02793,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02794,0,0,0,269,0,0,0,94,0
resA,Thiol-disulfide oxidoreductase ResA,E745S_02795,0,0,0,0,0,0,0,0,0
IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,E745S_02796,0,0,0,0,0,0,0,0,0
IS3 family transposase ISEfa8,IS3 family transposase ISEfa8,E745S_02797,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02798,515,552,348,1355,687,631,964,520,125
putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,E745S_02799,1417,291,260,1164,1016,1066,851,791,442
hypothetical protein,hypothetical protein,E745S_02800,6286,6023,5512,7442,4391,6170,7172,7382,4264
hypothetical protein,hypothetical protein,E745S_02801,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02802,0,0,0,0,0,0,0,0,0
IS66 family transposase ISRob1,IS66 family transposase ISRob1,E745S_02803,0,0,0,0,0,0,0,0,0
ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,E745S_02804,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02805,0,0,0,0,0,0,0,0,0
IS1182 family transposase ISEfa7,IS1182 family transposase ISEfa7,E745S_02806,0,0,0,0,0,0,0,1,0
cutD,Choline trimethylamine-lyase activating enzyme,E745S_02807,0,0,0,159,0,0,0,53,0
Putative bifunctional phosphatase/peptidyl-prolyl cis-t,Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase,E745S_02808,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_02809,0,0,0,0,0,0,0,0,0
hisK,Histidinol-phosphatase,E745S_02810,2186,1965,1229,1687,2289,1847,4185,1836,2228
hypothetical protein,hypothetical protein,E745S_02811,9245,6246,6610,7039,3495,6624,6675,7899,4732
hypothetical protein,hypothetical protein,E745S_02812,761,552,322,423,810,564,853,970,1267
hypothetical protein,hypothetical protein,E745S_02813,134,0,390,0,0,0,57,319,0
hypothetical protein,hypothetical protein,E745S_02814,334,1061,947,401,0,816,1176,599,179
btuD_6,Vitamin B12 import ATP-binding protein BtuD,E745S_02815,1,0,0,0,0,0,1,1,1
