feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_02919,510.164572387455,0.251354651492976,0.993355403225019,0.253035973506492,0.800240414689661,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02919,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02921,6.53864941525855,1.71219789099306,3.7639755095809,0.454890816009508,0.649187790412048,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02921,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02922,5032.86278010181,-0.154166878597085,0.363571590611238,-0.424034447625292,0.671540691051711,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02922,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02925,1448.69920596467,-0.162516195456653,0.35258422407497,-0.460928721025526,0.644849745051416,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02925,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02927,4099.29134770525,-0.110489066982745,0.209371073051194,-0.527718874305664,0.597694471160988,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02927,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02944,183.839411172931,0.366676449609552,2.09651360990841,0.174898196642554,0.86115962730515,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02944,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02950,85.1321339446454,0.138449277216548,0.878376132703211,0.157619580111391,0.874756573744263,0.987348298993471,CDS,NA,ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,E745S_02950,ISL3 family transposase ISEfa5,,,annotated,ISL3 family transposase ISEfa5,Not significant
E745S_02951,776.180617479335,0.255147594441147,0.403132442866247,0.632912579863489,0.526790732328481,0.987348298993471,CDS,NA,ISL3 family transposase ISEfa5,ISL3 family transposase ISEfa5,E745S_02951,ISL3 family transposase ISEfa5,,,annotated,ISL3 family transposase ISEfa5,Not significant
E745S_02973,150.222346395563,-1.62318100512399,2.42272178208842,-0.66998242106231,0.502868996377206,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02973,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02974,117.681328266145,-0.560597679866953,1.08249537287169,-0.517875359023269,0.604545235253116,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02974,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02986,50.0266405641299,0.51049053091813,1.11201242894352,0.459069087387025,0.646184554488082,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02986,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02992,1728.73050141276,0.115310148949531,0.549350986973331,0.209902506200701,0.833743766140526,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02992,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02999,8.63923331493463,2.15390608476606,3.76190872846127,0.572556709967566,0.566944877905043,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_02999,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03003,405.639040551412,-0.225232645607106,0.487781927506845,-0.461748648127079,0.644261580140026,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03003,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03004,362.049114842231,-0.339217408444189,0.646434752754288,-0.524751194144302,0.599756163735478,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03004,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03006,700.643219013817,0.0837919148610346,0.509264984941787,0.164535001106767,0.869309995293129,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03006,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03010,493.148928092215,-0.319763247065823,0.639941239225763,-0.499675950643048,0.6173032690193,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03010,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03011,493.148928092215,-0.319763247065823,0.639941239225763,-0.499675950643048,0.6173032690193,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03011,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03012,2050.90220134585,0.115850220024818,0.379572836196587,0.305212093641015,0.760204622191758,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03012,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03022,4890.37252876043,-0.101149579347702,0.370288656104571,-0.273164132036324,0.784727050275131,0.987348298993471,CDS,vanX,D-alanyl-D-alanine dipeptidase,D-alanyl-D-alanine dipeptidase,vanX,vanX / D-alanyl-D-alanine dipeptidase,,3.4.13.22,annotated,vanX / D-alanyl-D-alanine dipeptidase,Not significant
E745S_03030,223.401388688533,0.22150097077615,0.62518403745511,0.354297226905853,0.723116145754556,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03030,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03033,5816.5088476993,-0.0658344728227593,0.270128314665261,-0.243715557565079,0.807451123438102,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03033,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03036,1106.07196234315,0.221979988223173,0.558620134694546,0.397371978624708,0.691093175889848,0.987348298993471,CDS,bin3_3,Putative transposon Tn552 DNA-invertase bin3,Putative transposon Tn552 DNA-invertase bin3,bin3_3,bin3_3 / Putative transposon Tn552 DNA-invertase bin3,,,annotated,bin3_3 / Putative transposon Tn552 DNA-invertase bin3,Not significant
E745S_03040,9675.7710713567,0.0976704970182912,0.24844072683263,0.393134001270614,0.694220512344076,0.987348298993471,CDS,NA,Tn3 family transposase TnBth1,Tn3 family transposase TnBth1,E745S_03040,Tn3 family transposase TnBth1,,,annotated,Tn3 family transposase TnBth1,Not significant
E745S_03043,2590.85806332868,0.129983313814661,0.38593919175501,0.336797393453559,0.736269638125708,0.987348298993471,CDS,repD,Replication initiation protein,Replication initiation protein,repD,repD / Replication initiation protein,,,annotated,repD / Replication initiation protein,Not significant
E745S_03046,70.5300800380805,-0.710421372387868,1.63494493263736,-0.434523119529093,0.663908609804579,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03046,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03047,273.132946017291,0.170893356726884,0.765498026613135,0.223244673122129,0.823345085013855,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03047,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03048,95.819766135958,-1.12478462669322,2.59311065986176,-0.433758822600031,0.664463586321219,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03048,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03050,577.685205525094,-0.138966576949674,0.864309144579084,-0.160783416236271,0.872263987217132,0.987348298993471,CDS,repN,Replication initiation protein,Replication initiation protein,repN,repN / Replication initiation protein,,,annotated,repN / Replication initiation protein,Not significant
E745S_03052,135.258551221044,-0.105674229932658,0.873335125523951,-0.121000778331525,0.903690418705874,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03052,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03053,462.829645939003,0.717294759828107,1.33177779114582,0.538599430473284,0.590163280630059,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03053,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03056,68.8556690871424,-0.391749709815316,1.00454302926443,-0.389978028220627,0.696552794147852,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03056,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03059,152.504677721096,-0.776733756157763,1.30340507993354,-0.595926598810991,0.551224263107562,0.987348298993471,CDS,walK_2,Sensor protein kinase WalK,Sensor protein kinase WalK,walK_2,walK_2 / Sensor protein kinase WalK,,2.7.13.3,annotated,walK_2 / Sensor protein kinase WalK,Not significant
E745S_03064,5048.54572859505,-0.127388141614282,0.366223245493204,-0.347842861374691,0.727958198568695,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03064,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03067,140.080545018585,-0.265909533219064,1.4504800842182,-0.183325187372282,0.854542872619626,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03067,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03068,1410.10033931965,-0.155435298306056,0.323797354008408,-0.480038815579757,0.631199792887136,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03068,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03072,1911.31947764845,-0.0685071923835816,0.334732669160918,-0.204662402852133,0.83783589674895,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03072,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03083,629.782059693126,0.0715378590971375,0.375312635363132,0.190608714859603,0.848832161909017,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03083,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03085,5.79270384001087,1.85823838085646,2.76807291349154,0.671311211420565,0.502022293928162,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03085,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03086,86.1040867475772,0.809209446852765,1.72677639369607,0.468624339437892,0.639338176640109,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03086,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03088,57.4673161750592,1.57613822252487,2.49474174044699,0.631784122969966,0.527527949703344,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03088,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03089,103.186839985815,-0.607507667748834,1.60956798163192,-0.377435233976815,0.705850186837249,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03089,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03092,2701.28505530495,0.207102331063529,0.316696717779801,0.653945302987091,0.513147045467487,0.987348298993471,CDS,umuC_3,Protein UmuC,Protein UmuC,umuC_3,umuC_3 / Protein UmuC,COG0389,,annotated,umuC_3 / Protein UmuC,Not significant
E745S_03095,668.298370480037,-0.281273591040148,0.478611559379843,-0.587686581169509,0.556742684137215,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03095,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03103,96.203094643747,0.710752328566908,1.67982335855811,0.423111349741552,0.672214021957467,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03103,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03105,258.202845103061,-0.34066733723173,0.65533331655431,-0.519838269512882,0.603176303561289,0.987348298993471,CDS,yoeB,Toxin YoeB,Toxin YoeB,yoeB,yoeB / Toxin YoeB,COG4115,3.1.-.-,annotated,yoeB / Toxin YoeB,Not significant
E745S_03106,4.89543435244558,0.588718026558599,2.76485592388998,0.212929007067504,0.831382336785907,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03106,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03107,97.4712514228635,-0.843753313702969,1.65147451090421,-0.510909074364703,0.609414726764248,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03107,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03109,916.634913472489,0.112605908421325,0.552117556514896,0.203952776166224,0.838390402328443,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03109,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03111,46.0614045921147,0.657522404336787,3.25169923431262,0.202208862799632,0.839753444735661,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03111,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03113,117.398583611445,0.365878562157239,1.19103434381728,0.307193964688368,0.758695739068892,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03113,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03114,61.2693605688799,-0.619462893885709,2.65766701112941,-0.233085217708467,0.815695233367017,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03114,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03119,186.184437755271,-0.30678474618081,1.72783767235154,-0.177554148222318,0.859073136672416,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03119,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03122,38.411225740179,0.752808293258627,3.33279967045494,0.225878650892889,0.821295802852218,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03122,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03124,115.709689069101,0.591201296817776,1.1565871155428,0.5111601961261,0.609238887839995,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03124,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03125,55.0913129324735,-0.621907763299664,2.66139825146722,-0.233677076685839,0.815235685252811,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03125,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03129,648.585906319044,0.169382213153371,0.734779205229846,0.230521239506753,0.81768676111572,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03129,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03134,4578.15477308019,0.103155249904134,0.442902485498978,0.232907362865482,0.815833340918366,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03134,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03135,390.688143704503,-0.18172343807384,1.01724163581754,-0.178643334754767,0.858217765568249,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03135,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03138,323.821257804926,0.10359443386379,0.825090207050044,0.125555282293524,0.900083962301168,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03138,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03139,88.3594624014814,-0.368573808415021,2.52858625302741,-0.145762798470386,0.884108644690293,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03139,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03142,2800.37986071807,-0.221257500746029,0.419951939884104,-0.526863861629239,0.598288131197878,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03142,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03146,3393.91304133236,-0.202146674814271,0.317694830387895,-0.636291986770626,0.524586126882155,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03146,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03147,3627.38416622237,-0.0792991604277656,0.374387955943545,-0.211810126818618,0.832255167712327,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03147,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03152,92.4302043074298,-0.571035752789205,2.11787962933289,-0.269626160467427,0.787447872331613,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03152,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03155,968.754968292487,-0.179611707438934,0.442837467554032,-0.405592842970134,0.685041788434132,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03155,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03158,267.299775588032,0.720372424446605,1.688533998068,0.426625952021604,0.669651792119442,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03158,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03159,126.303543313779,0.796243672217523,2.90362945588713,0.274223582696867,0.783912806134328,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03159,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03160,1338.04461753306,-0.377770798750578,0.560787911489823,-0.673642906722024,0.50053836770898,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03160,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_03163,2138.0055021241,0.0495425163115492,0.370446750860631,0.133737213773507,0.89361037714452,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_03163,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01295,8175.53838496679,0.0311797282869274,0.293946685419829,0.106072733027743,0.915524644962629,0.987601539009951,CDS,yadH,Inner membrane transport permease YadH,Inner membrane transport permease YadH,yadH,yadH / Inner membrane transport permease YadH,COG0842,,annotated,yadH / Inner membrane transport permease YadH,Not significant
E745S_02678,268.433814651621,-0.0705712559738839,0.666610332584157,-0.105865829742407,0.915688805586896,0.987601539009951,CDS,NA,hypothetical protein,hypothetical protein,E745S_02678,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00334,2708.2300733351,0.0417525395864833,0.404126957760631,0.103315403203599,0.917712651049554,0.987858386555361,CDS,gadC_1,Glutamate/gamma-aminobutyrate antiporter,Glutamate/gamma-aminobutyrate antiporter,gadC_1,gadC_1 / Glutamate/gamma-aminobutyrate antiporter,COG0531,,annotated,gadC_1 / Glutamate/gamma-aminobutyrate antiporter,Not significant
E745S_00808,1.98299491028155,-0.316142009698718,3.06492141025866,-0.103148488127804,0.917845122265515,0.987858386555361,CDS,pfkA,ATP-dependent 6-phosphofructokinase,ATP-dependent 6-phosphofructokinase,pfkA,pfkA / ATP-dependent 6-phosphofructokinase,,2.7.1.11,annotated,pfkA / ATP-dependent 6-phosphofructokinase,Not significant
E745S_01075,3644.63494034039,-0.0329705882999317,0.314288314908071,-0.104905549255229,0.916450755599681,0.987858386555361,CDS,cypC,Fatty-acid peroxygenase,Fatty-acid peroxygenase,cypC,cypC / Fatty-acid peroxygenase,,1.11.2.4,annotated,cypC / Fatty-acid peroxygenase,Not significant
E745S_01395,634.559698423582,-0.0829204557947239,0.799473526289893,-0.103718826287509,0.917392486016423,0.987858386555361,CDS,rlhA,23S rRNA 5-hydroxycytidine synthase,23S rRNA 5-hydroxycytidine synthase,rlhA,rlhA / 23S rRNA 5-hydroxycytidine synthase,COG0826,,annotated,rlhA / 23S rRNA 5-hydroxycytidine synthase,Not significant
E745S_00962,283.425439367615,-0.0599629433918384,0.595751855740431,-0.100650871355345,0.919827612213132,0.989475133764518,CDS,NA,hypothetical protein,hypothetical protein,E745S_00962,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01163,2587.29917204247,-0.0399478167017476,0.40156053452326,-0.0994814312347064,0.920756030487117,0.989956901254416,CDS,NA,hypothetical protein,hypothetical protein,E745S_01163,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02632,601.10271097557,-0.0748785188536436,0.75919384365588,-0.0986289858372242,0.921432854851778,0.990167804379062,CDS,cadA,Cadmium, zinc and cobalt-transporting ATPase,Cadmium, zinc and cobalt-transporting ATPase,cadA,cadA / Cadmium, zinc and cobalt-transporting ATPase,COG2217,3.6.3.3,annotated,cadA / Cadmium, zinc and cobalt-transporting ATPase,Not significant
E745S_02081,110.504601219002,-0.20414416765256,2.09638493627363,-0.0973791425993693,0.922425307793253,0.99020121628666,CDS,dltA,D-alanine--D-alanyl carrier protein ligase,D-alanine--D-alanyl carrier protein ligase,dltA,dltA / D-alanine--D-alanyl carrier protein ligase,COG1020,6.2.1.54,annotated,dltA / D-alanine--D-alanyl carrier protein ligase,Not significant
E745S_02399,295.191070034237,-0.144654583943823,1.48080590349023,-0.0976863906355827,0.922181322565831,0.99020121628666,CDS,lacF_5,Lactose transport system permease protein LacF,Lactose transport system permease protein LacF,lacF_5,lacF_5 / Lactose transport system permease protein LacF,,,annotated,lacF_5 / Lactose transport system permease protein LacF,Not significant
E745S_00998,6.65473832657672,0.267478475986281,2.76769256035351,0.0966431314727083,0.923009802825077,0.990312600947739,CDS,NA,hypothetical protein,hypothetical protein,E745S_00998,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02372,181.682548901584,-0.14931446594561,1.56381797146185,-0.0954807200521121,0.923933003458625,0.990787083354902,CDS,NA,hypothetical protein,hypothetical protein,E745S_02372,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00086,376.802814101856,0.0576725529673579,0.63809150717036,0.090382887594146,0.927982954752912,0.991050458829452,CDS,NA,hypothetical protein,hypothetical protein,E745S_00086,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01047,55.6962641671019,0.2428302980683,2.60787440120859,0.0931142611606462,0.925812787891515,0.991050458829452,CDS,pspA,Phosphoserine phosphatase 1,Phosphoserine phosphatase 1,pspA,pspA / Phosphoserine phosphatase 1,COG0406,3.1.3.3,annotated,pspA / Phosphoserine phosphatase 1,Not significant
E745S_01543,111.860595823572,-0.268132322966742,2.97069294586038,-0.0902591845920596,0.928081253693537,0.991050458829452,CDS,yclP,Petrobactin import ATP-binding protein YclP,Petrobactin import ATP-binding protein YclP,yclP,yclP / Petrobactin import ATP-binding protein YclP,COG4604,7.2.2.-,annotated,yclP / Petrobactin import ATP-binding protein YclP,Not significant
E745S_02137,227.33224604906,0.18964453261867,2.00749324954247,0.0944683289280761,0.924737139761916,0.991050458829452,CDS,NA,hypothetical protein,hypothetical protein,E745S_02137,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02598,118.571478128346,0.240255487219112,2.67778828350841,0.0897216141764321,0.928508439582934,0.991050458829452,CDS,NA,hypothetical protein,hypothetical protein,E745S_02598,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02756,2.56088112788917,0.362680833376546,3.94933661666893,0.0918333554667847,0.926830442196587,0.991050458829452,CDS,NA,hypothetical protein,hypothetical protein,E745S_02756,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02819,953.204029475707,0.0561125657955435,0.60664932302002,0.0924958846343124,0.926304060791884,0.991050458829452,CDS,yteP_3,putative multiple-sugar transport system permease YteP,putative multiple-sugar transport system permease YteP,yteP_3,yteP_3 / putative multiple-sugar transport system permease YteP,COG4209,,annotated,yteP_3 / putative multiple-sugar transport system permease YteP,Not significant
E745S_02952,410.520043958674,0.0508237049408141,0.557460627288716,0.0911700350713592,0.927357484318741,0.991050458829452,CDS,NA,hypothetical protein,hypothetical protein,E745S_02952,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02962,1065.81654679845,0.0364105126176501,0.399278642351001,0.0911907343785298,0.927341037173086,0.991050458829452,CDS,NA,hypothetical protein,hypothetical protein,E745S_02962,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01824,64.251142575761,-0.184264742523226,2.09158206633822,-0.0880982608757124,0.929798578626807,0.991400140771854,CDS,metB,Cystathionine gamma-synthase,Cystathionine gamma-synthase,metB,metB / Cystathionine gamma-synthase,COG0626,2.5.1.48,annotated,metB / Cystathionine gamma-synthase,Not significant
E745S_02735,3837.46086610175,0.0313048524694012,0.354608046572942,0.0882801526134062,0.929654013278876,0.991400140771854,CDS,NA,hypothetical protein,hypothetical protein,E745S_02735,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00424,1355.94674295876,0.0540552465240293,0.641462831443376,0.0842687118790622,0.932842788198162,0.992078546044509,CDS,NA,hypothetical protein,hypothetical protein,E745S_00424,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00502,1.902500848401,-0.324120379279715,3.818337985498,-0.0848851988772917,0.932352658898248,0.992078546044509,CDS,NA,hypothetical protein,hypothetical protein,E745S_00502,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00963,705.052131141098,0.0532010236013865,0.61970357638839,0.0858491472833514,0.931586336777669,0.992078546044509,CDS,NA,hypothetical protein,hypothetical protein,E745S_00963,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01596,3926.43137216118,0.0295929001076959,0.348485657763474,0.0849185596262943,0.932326136634754,0.992078546044509,CDS,NA,hypothetical protein,hypothetical protein,E745S_01596,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01947,695.225516795128,0.049825921647063,0.589184086457939,0.0845676636424565,0.932605107620308,0.992078546044509,CDS,NA,Putative lipid kinase,Putative lipid kinase,E745S_01947,Putative lipid kinase,COG1597,2.7.1.-,annotated,Putative lipid kinase,Not significant
E745S_01155,7469.08239894652,-0.0202743021450855,0.245703646666206,-0.0825152675598202,0.934236977978882,0.992163888212321,CDS,NA,hypothetical protein,hypothetical protein,E745S_01155,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01309,1361.21585154642,0.0340458891403159,0.413868761589454,0.0822625245006737,0.93443795449697,0.992163888212321,CDS,NA,hypothetical protein,hypothetical protein,E745S_01309,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01854,922.133677080408,-0.054770993430584,0.670023306117465,-0.0817449078718791,0.934849566514619,0.992163888212321,CDS,queG,Epoxyqueuosine reductase,Epoxyqueuosine reductase,queG,queG / Epoxyqueuosine reductase,COG1600,1.17.99.6,annotated,queG / Epoxyqueuosine reductase,Not significant
E745S_02266,60.7754826633985,0.213502777474959,2.60922988759535,0.0818259742041056,0.934785100901363,0.992163888212321,CDS,NA,hypothetical protein,hypothetical protein,E745S_02266,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00126,270.273396773423,-0.107495999342927,1.35122912249722,-0.0795542351427884,0.936591794857815,0.992826653468138,CDS,argR_1,Arginine repressor,Arginine repressor,argR_1,argR_1 / Arginine repressor,,,annotated,argR_1 / Arginine repressor,Not significant
E745S_00694,161.909971561335,-0.142591501119894,1.80172384350823,-0.0791417073341531,0.936919909874787,0.992826653468138,CDS,NA,hypothetical protein,hypothetical protein,E745S_00694,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01519,1465.17926727046,0.0265514742869811,0.3344164706782,0.079396431142086,0.936717307218235,0.992826653468138,CDS,NA,hypothetical protein,hypothetical protein,E745S_01519,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00411,33.5220319287433,-0.101391812396584,1.33742122883358,-0.0758114274027281,0.939569124538388,0.993094538146744,CDS,NA,hypothetical protein,hypothetical protein,E745S_00411,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00984,265.195118069661,0.103841408207715,1.37240550251242,0.0756637947149119,0.939686581020902,0.993094538146744,CDS,NA,hypothetical protein,hypothetical protein,E745S_00984,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_01356,8405.55233665912,0.0338766641757375,0.436819002866996,0.0775530916773151,0.938183557357105,0.993094538146744,CDS,mntD,Manganese transport system membrane protein MntD,Manganese transport system membrane protein MntD,mntD,mntD / Manganese transport system membrane protein MntD,COG1108,,annotated,mntD / Manganese transport system membrane protein MntD,Not significant
E745S_01976,132.845561514787,-0.144994608208983,1.86395379569715,-0.0777887351841533,0.937996107316765,0.993094538146744,CDS,NA,Phosphorylated carbohydrates phosphatase,Phosphorylated carbohydrates phosphatase,E745S_01976,Phosphorylated carbohydrates phosphatase,COG0637,3.1.3.-,annotated,Phosphorylated carbohydrates phosphatase,Not significant
E745S_02253,282.586749295103,0.100976726829155,1.34299186497622,0.0751878916488765,0.940065218148616,0.993094538146744,CDS,NA,hypothetical protein,hypothetical protein,E745S_02253,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02722,744.234328959121,0.0574864831438575,0.753038653661842,0.0763393523882403,0.939149118493378,0.993094538146744,CDS,NA,hypothetical protein,hypothetical protein,E745S_02722,hypothetical protein,,,annotated,hypothetical protein,Not significant
