,ERR1801006,ERR1801007,ERR1801008,ERR1801009,ERR1801010,ERR1801011,ERR1801012,ERR1801013,ERR1801014
E745S_00601,183.029815237972,72.2073712762291,1.62764159622783,174.99032679761,0,1.69442476143233,402.524955345523,235.033814520042,2.16423640693863
E745S_00603,2132.47001715939,1428.27767359574,1534.86602524285,1773.76558526669,1965.08743817192,1389.42830437451,1186.87949558179,1027.37488355704,287.843442122838
E745S_00604,148.495887834581,432.450740060933,0,433.498764112262,327.514573028654,404.120305601612,87.9553244328263,153.952280253303,0
E745S_00605,336.705792183062,540.365053177055,0,62.8374355318692,593.165282263007,170.28968852395,329.056390231044,345.87945630242,364.67383456916
E745S_00606,592.256854968155,844.270802614371,1064.477603933,76.3594153298663,906.123652045943,169.442476143233,1081.33310626239,294.562029551319,583.261711669962
E745S_00609,157.992717870514,0,0,0,0,0,414.942177618392,465.962234899996,449.079054439767
E745S_00610,3140.86069733841,1805.18428190573,3063.22148410078,4634.06201783126,8541.76201712787,5733.93339268702,643.626021143741,881.633391583913,601.65772112894
E745S_00611,998.030501957999,2301.90751727847,375.985208728629,1584.45786809473,1165.40602236029,1741.02144237172,1317.26032944692,754.366173241183,841.887962299129
E745S_00612,255.551062785093,499.103698162067,0,186.921485442902,331.153623840083,313.468580864982,129.346065342392,284.298544201099,71.4198014289749
E745S_00613,16899.1773748494,9744.82117190516,14868.5059815412,11575.6101176619,15509.6345583125,12969.1271240031,9111.13684271806,6864.21900222725,9188.26566565797
E745S_00614,0,0,0,0,1.81952540571474,0,0,0,36.7920189179568
E745S_00615,36.2606237735605,2.38046278932623,441.090872577743,1.59082115270555,4.54881351428686,217.733581844055,369.41236261787,0,600.575602925471
E745S_00616,0.863348185084774,52.3701813651771,133.466610890682,241.804815211243,155.569422188611,0.847212380716167,105.546389319392,50.2910782160789,1.08211820346932
E745S_00617,0,80.935734837092,0,0,0.909762702857372,0.847212380716167,0,163.189417068501,1.08211820346932
E745S_00618,1269.12183207462,1443.35393792814,1386.75063998611,952.901870470624,2318.98512958344,1713.91064618881,1597.68259910922,1155.66845043479,885.172690437901
E745S_00619,2855.95579626043,4545.89044001666,1562.53593237872,4257.03740464005,4436.00293913255,4312.31101784529,5033.11409460314,4839.23334262881,5285.06530574414
E745S_00620,2097.936089756,1937.69671051155,760.108625438398,2842.00198930846,1594.81401810897,1990.10188230228,2183.36158297957,1278.83027463743,1745.45666219601
E745S_00622,281.451508337636,572.89804463118,1018.90363923862,583.035952466583,659.577959571595,540.521498896915,207.988473070566,215.533192354624,952.264019052999
E745S_00623,13804.9374795055,8822.78858483947,9090.37831493244,10964.734795023,8690.96310039648,9378.64105452797,8906.25267521572,4609.33127078388,7018.61866770199
E745S_00625,2419.96496279262,2196.37366695167,3657.31066672394,3003.47033630808,1444.70317213751,1438.56662245605,1175.49704183165,2171.75350010659,2256.21645423353
E745S_00626,269.364633746449,138.860329377364,0,0.795410576352774,0,94.8877866402107,191.43217670674,151.899583183259,73.5840378359136
E745S_00627,1560.93351863327,1405.26653329892,1599.97168909196,1596.38902674002,1678.51218677185,1554.63471861417,1307.94741274226,1388.64956788479,1216.30086069951
E745S_00628,1214.73089641428,768.095993355931,1220.73119717087,256.122205585593,828.793822303066,1535.1488338577,518.419029892306,575.781528147352,443.66846342242
E745S_00629,207.203564420346,820.466174721109,371.102283939946,108.97124896033,785.125212565912,136.401193295303,369.41236261787,0,75.7482742428522
E745S_00630,2994.95485405908,3654.80386921221,5208.45310792906,3397.99398217905,3173.25230756651,4991.77534717966,3506.83052356292,1462.54666240638,1853.66848254294
E745S_00631,1898.50265900142,1977.37109033366,818.7037229026,1979.77692454205,619.548400645871,2290.0150650758,931.291670465219,1176.19542113523,1866.65390098457
E745S_00632,641.467701517987,553.85434231657,931.01099304232,838.362747475824,657.75843416588,287.204997062781,427.359399891262,769.761401266513,939.278600611367
E745S_00634,0,121.403602255638,0,126.470281640091,1.81952540571474,110.137609493102,52.7731946596958,0,430.683044980788
E745S_00635,386.779986917979,514.973450090909,664.077771260956,652.236672609275,0,894.656274036273,308.361019776262,447.4879612696,695.802004830771
E745S_00636,946.229610852912,2155.11231193668,1160.50845811044,1852.51123232561,1693.97815272043,2425.56904599039,1750.82834047461,1998.30059768787,1896.95321068171
E745S_00637,13188.506875355,10669.2342217602,10446.2037645902,14684.8700606249,12579.2888924089,10152.9931705025,9292.22133419741,8571.03661596887,11092.793703764
E745S_00639,6.90678548067819,80.1422472406499,185.551141969973,119.311586452916,0.909762702857372,86.4156628330491,3.1043055682174,3.07904560506605,0
E745S_00640,113.098612246105,197.578411514077,0,209.19298158078,753.283517965904,170.28968852395,81.7467132963915,103.661202037224,438.257872405073
E745S_00642,0,0,0,62.0420249555164,0,0,0,0,0
E745S_00644,10660.6233894268,12038.7938132192,8774.61584526424,15990.1388164198,10090.1781373911,9872.5658724855,7377.89956713002,9046.23598768406,7901.62712173295
E745S_00645,544.772704788492,145.2082301489,1170.27430768781,413.613499703443,0.909762702857372,281.274510397768,1.03476852273913,0,4.32847281387727
E745S_00647,4348.68480827201,2257.47221187771,4218.84701742254,3818.76617706967,4542.44517536686,1830.82595472764,3059.81052173962,1715.02840202179,1798.480454166
E745S_00648,1138.75625612682,1224.35136131013,550.142859525007,1101.64364824859,2844.827971835,891.267424513408,978.89102251122,1770.45122291298,1069.13278502769
E745S_00649,946.229610852912,1068.82779240748,901.713444310219,1115.96103862294,820.60595797735,1027.66861780871,1226.20069944587,1220.32840814118,905.732936303818
E745S_00652,9868.06975551897,6272.51944987463,5433.06764820851,9565.60759121846,13222.491123329,10190.2705152541,9162.87526885502,7173.14991126888,8418.87962299129
E745S_00653,452.394448984422,445.146541604006,6.51056638491133,603.716627451756,272.928810857212,348.204288474345,1448.67593183479,378.722609423125,203.438222252232
E745S_00654,0.863348185084774,0,0,0.795410576352774,2.72928810857212,2.5416371421485,3.1043055682174,14.3688794903082,2.16423640693863
E745S_00655,4.31674092542387,154.730081306205,3.25528319245567,120.902407605622,8.18786432571635,4.23606190358084,3.1043055682174,23.6060163055064,5.41059101734659
E745S_00657,1.72669637016955,10.315338753747,4.8829247886835,5.56787403446942,17.2854913542901,4.23606190358084,2.06953704547827,7.18443974515412,5.41059101734659
E745S_00658,107.918523135597,0,73.2438718302525,147.150956625263,306.590030862934,165.206414239653,138.658982047044,0,0
E745S_00661,0,0.793487596442078,1.62764159622783,0.795410576352774,0,2.5416371421485,1.03476852273913,3.07904560506605,0
E745S_00662,615.567255965444,997.413908727692,0,785.070238860188,919.770092588803,1771.52108807751,626.034956257175,1361.96450597422,879.762099420555
E745S_00663,103.601782210173,58.7180821367138,0,0,0.909762702857372,16.0970352336072,4.13907409095653,0,0
E745S_00664,2855.09244807535,2256.67872428127,955.425616985738,2857.91020083552,5781.5419766586,4380.08800830258,4048.01446095549,3367.44954340724,3342.66313051672
E745S_00665,311.668694815603,318.188526173273,1507.19611810697,397.705288176387,312.958369782936,301.607607534956,189.362639661261,108.792944712334,301.910978767939
E745S_00668,56.9809802155951,703.030010447681,763.363908630853,530.5388544273,1126.28622613743,1367.40078247589,398.385881254566,698.943352349994,844.052198706067
E745S_00669,0,0,0,0,302.041217348648,0,0,0,1.08211820346932
E745S_00670,89.7882112488165,0,0,0.795410576352774,0,0,0,0,151.496548485704
E745S_00671,135.545665058309,92.044561187281,9.76584957736699,295.892734403232,14.556203245718,6.77769904572934,305.256714208044,4.10539414008807,380.9056076212
E745S_00672,5098.07103292559,6395.51002732315,5192.17669196679,6123.07061676366,6957.86515145318,5679.71180032119,3026.69792901196,3351.02796684689,3818.79514004322
E745S_00673,0.863348185084774,133.305916202269,1.62764159622783,0.795410576352774,5.45857621714423,0,0,157.031325858369,1.08211820346932
E745S_00674,512.828821940356,315.014575787505,56.9674558679741,393.728235294623,0,161.817564716788,0,544.991072096691,0
E745S_00676,0.863348185084774,53.1636689616192,0,120.902407605622,0,0,0,0,0
E745S_00678,0,1.58697519288416,0,141.583082590794,0.909762702857372,0,73.4685651144784,58.501866496255,0
E745S_00679,18113.9082712636,13111.5890436089,18022.8753950308,14682.4838288959,21130.1485365653,15131.2131195907,19406.0488754497,13960.3927733695,13630.3608908995
E745S_00682,0,0,0,23.8623172905832,0,0,1.03476852273913,1.02634853502202,0
E745S_00684,301.308516594586,721.280225165849,144.860102064277,1362.5383172923,1260.02134345746,627.78437411068,1139.28014353579,643.520531458805,353.852652534467
E745S_00685,89.7882112488165,164.25193246351,0,321.345872846521,67.3224400114455,87.2628752137652,0,229.902071844932,0
E745S_00687,0.863348185084774,30.152528664799,0,105.789606654919,183.772065977189,116.068096158115,1.03476852273913,118.030081527532,410.122799114871
E745S_00688,1.72669637016955,0,0,0,0,15.249822852891,0,0,0
E745S_00689,4.31674092542387,0,0,0,0,1.69442476143233,0,5.13174267511009,2.16423640693863
E745S_00693,3155.53761648485,1974.99062754433,3287.83602438022,2904.83942484033,861.545279605931,2411.16643551821,1003.72546705696,1734.52902418721,2873.02383021104
E745S_00694,202.886823494922,87.2836356086286,341.804735207845,222.714961378777,0.909762702857372,168.595263762517,236.961991707261,196.032570189205,0
E745S_00695,145.042495094242,46.8157681900826,0,107.380427807625,0,0,221.440463866174,1.02634853502202,73.5840378359136
E745S_00696,37.98732014373,89.6640983979548,3.25528319245567,0,0,42.3606190358084,1.03476852273913,0,0
E745S_00697,793.416982092907,1516.35479680081,1626.0139546316,1014.14848484979,1988.74126844622,1464.83020625825,1044.08143944379,2245.65059462817,2566.78437862922
E745S_00698,5193.03933328491,4564.93414233127,2128.955207866,3435.37827926763,1381.92954564035,3500.6815571192,1591.47398797279,2549.44976099469,1685.9401610052
E745S_00704,0,26.1850906825886,0,113.743712418447,0.909762702857372,178.761812331111,61.0513428416088,174.479250953743,1.08211820346932
E745S_00705,0,26.1850906825886,0,113.743712418447,0.909762702857372,178.761812331111,61.0513428416088,174.479250953743,0
E745S_00706,4181.19526036556,2981.92638742933,3815.19190155804,1010.17143196802,1083.52737910313,1925.71374136785,1793.25384990692,1710.9230078817,972.824264918916
E745S_00707,128.638879577631,122.19708985208,99.2861373698978,0,0.909762702857372,6.77769904572934,1.03476852273913,0,2.16423640693863
E745S_00708,489.518420943067,441.972591218237,706.396452762879,272.825827689002,173.764676245758,532.049375089753,162.458658070044,422.855596429071,427.43669037038
E745S_00709,1197.46393271258,1466.36507822496,1191.43364843877,1493.78106239051,1689.42933920614,1718.9939204731,1500.41435797174,1374.28068839448,1320.18420823257
E745S_00712,39.7140165138996,0,4.8829247886835,2.38623172905832,0,0,99.3377781829567,164.215765603523,2.16423640693863
E745S_00714,184.756511608142,390.395897449502,0,164.649989305024,0,211.803095179042,322.847779094609,71.8443974515412,0
E745S_00715,0,49.9897185758509,0,0.795410576352774,0,0.847212380716167,3.1043055682174,126.240869807708,0
E745S_00716,1425.38785357496,2570.10632487589,664.077771260956,4155.22485086689,806.959517434489,3366.82200096605,1016.14268932983,750.260779101095,1016.10899305769
E745S_00717,101.875085840003,134.892891395153,0,159.082115270555,0,125.387432345993,287.665649321479,0,256.462014222228
E745S_00718,44.8941056244082,17.4567271217257,0,119.311586452916,0,31.3468580864982,0,0,129.854184416318
E745S_00720,88.9248630637317,157.904031691974,0,186.921485442902,0,42.3606190358084,1.03476852273913,303.799166366517,1.08211820346932
E745S_00724,2.59004455525432,1.58697519288416,1.62764159622783,1.59082115270555,0,1.69442476143233,2.06953704547827,1.02634853502202,0
E745S_00726,260.731151895602,709.377911219218,312.507186475744,383.387897802037,556.774774148712,283.816147539916,189.362639661261,459.804143689864,593.000775501186
E745S_00727,7.77013366576296,5.55441317509455,13.0211327698227,8.74951633988052,7.27810162285898,4.23606190358084,6.2086111364348,9.23713681519816,10.8211820346932
E745S_00728,57.8443284006798,0,56.9674558679741,0,1.81952540571474,0,138.658982047044,0,1.08211820346932
E745S_00729,0.863348185084774,0,0,126.470281640091,0,5.083274284297,305.256714208044,83.1342313367834,304.075215174878
E745S_00730,296.128427484077,276.133683561843,161.136518026555,250.554331551124,304.77050545722,197.400484706867,371.481899663349,235.033814520042,472.885654916092
E745S_00731,6617.56383867479,5623.44659598501,7117.67670030431,6101.59453120213,5282.99201549276,5705.97538412339,3910.39024743118,5257.9835449178,3354.56643075488
E745S_00732,27741.103883144,11926.9120621209,20242.9785322856,16822.9336898612,24362.5354198176,16335.1019125884,14208.406585731,9079.07914080477,11488.8489662337
E745S_00734,1.72669637016955,0.793487596442078,1.62764159622783,3.1816423054111,0.909762702857372,0,5.17384261369566,3.07904560506605,3.24635461040795
E745S_00736,3169.3511874462,2097.18771739641,2259.16653556423,2103.86097445309,2881.2184799493,2437.43001932041,1047.185745012,1337.33214113369,2494.28245899678
E745S_00737,729.529216396634,1129.13284973708,343.432376804073,873.360812835346,957.070363405956,737.921983603782,220.405695343435,349.984850442508,426.354572166911
E745S_00738,178.713074312548,106.327337923238,3.25528319245567,4.77246345811665,491.271859542981,2.5416371421485,4.13907409095653,1.02634853502202,1.08211820346932
E745S_00739,0,46.8157681900826,0,0,0,0,0,0,0
E745S_00741,50.9375429200017,3.17395038576831,0,90.6768057042163,0,0,0,72.8707459865633,7.57482742428522
E745S_00742,1617.05115066378,2132.89465923631,1752.96999913738,1967.84576589676,3546.25501573804,3299.04501050876,1954.67773945422,2014.72217424822,2168.56487975251
E745S_00743,172.669637016955,294.383898280011,45.5739646943793,312.59635650664,494.91091035441,194.858847564718,0,414.644808148895,0
E745S_00744,67.3411584366124,105.533850326796,0,137.60602970903,5.45857621714423,35.582919990079,4.13907409095653,70.8180489165192,8.65694562775454
E745S_00745,1194.01053997224,652.246804275388,179.040575585062,842.339800357588,1331.89259698319,648.117471247868,984.064865124915,927.819075659904,123.361475195502
E745S_00746,3373.9647073113,1861.52190125311,2568.41843884752,3110.8507641157,2976.74356374932,2472.16572692978,2379.96760230001,1724.26553883699,1570.15351323398
E745S_00747,16.4036155166107,0,0,0.795410576352774,0,0,0,0,0
E745S_00749,3855.7129945886,5033.88531182854,6797.03130584743,4408.96082472343,17634.8402321873,28391.7813025602,9775.45823431659,10997.3245527609,20814.5436437323
E745S_00750,273.681374671873,209.480725460709,906.596369098903,206.011339275369,649.570569840164,275.344023732754,553.601159665436,495.726342415635,370.084425586506
E745S_00751,1762.09364575802,3419.13805306891,3448.97254240678,3363.79132739588,3177.8011210808,1719.84113285382,1888.45255399892,2952.80473525834,3099.18653473612
E745S_00752,5090.30089925983,3595.29229947906,3512.45056465966,3185.61935829286,5093.76137329843,6911.55860188249,3260.55561515101,3773.88356327596,4395.56414249237
E745S_00753,4265.80338250387,4376.8775819745,2976.95647950071,4663.49220915631,4200.37439909249,5140.03751380499,3345.40663401562,3091.36178748632,5004.79669104559
E745S_00754,709.672208139684,1160.07886599832,358.081151170123,1404.695077839,2133.39353820054,643.881409344287,771.937317963393,747.181733496029,1046.40830275483
E745S_00755,565.493061230527,437.211665639585,406.910399056958,337.254084373576,171.945150840043,451.564198921717,495.654122392045,226.823026239866,0
E745S_00756,0.863348185084774,23.8046278932623,30.9251903283288,333.277031491812,0,39.8189818936599,0,0,0
E745S_00757,1371.86026609971,1016.4576110423,402.027474268275,576.672667855761,796.042365000201,887.031362609827,616.722039552523,352.037547512552,494.528018985478
E745S_00760,0,108.707800712565,0,0,0,21.1803095179042,0,0,0
E745S_00761,833.994346791892,1216.41648534571,992.861373698978,1073.00886749989,973.446092057388,1373.33126914091,1093.75032853526,1237.77633323655,1481.41982054949
E745S_00762,387.643335103063,491.168822197646,65.1056638491133,276.007469994413,846.989076360214,426.995039880948,141.763287615261,237.086511590086,902.48658169341
E745S_00763,697.585333548497,579.245945402717,553.398142717463,273.621238265354,1232.72846237174,481.216632246783,1030.62944864818,474.173023180172,331.128170261611
E745S_00764,1249.26482381767,1130.71982492996,1136.09383416703,1352.99339037607,1129.015514246,944.641804498527,935.430744556176,985.294593621137,1118.91022238727
E745S_00765,235.694054528143,39.6743798221039,177.412933988834,181.353611408433,271.109285451497,227.900130412649,0,129.319915412774,138.511130044073
E745S_00766,1078.32188317088,1023.59899941028,748.715134264803,1528.77912775003,1313.69734292605,2617.88625641296,521.523335460523,1327.06865578347,2341.7037923076
E745S_00767,116.552004986444,149.175668131111,53.7121726755185,176.581147950316,57.3150502800144,177.914599950395,194.536482274957,0,155.825021299582
E745S_00768,47.4841501796626,59.5115697331559,0,0,0,0,0,112.898338852422,157.98925770652
E745S_00769,6535.54576109174,3521.49795300994,4594.83222615117,5058.81126560364,6966.0530157789,6199.90020208091,4515.72983323357,3371.55493754733,6523.00853051304
E745S_00772,1.72669637016955,130.131965816501,1.62764159622783,6.36328461082219,568.601689285858,76.2491142644551,3.1043055682174,0,4.32847281387727
E745S_00776,234.830706343058,78.5552720477657,611.993240181665,0,116.449625965744,180.456237092544,0,103.661202037224,147.168075671827
E745S_00777,0.863348185084774,34.9134542434514,0,2.38623172905832,0.909762702857372,0,1.03476852273913,212.454146749558,0
E745S_00778,132.955620503055,158.697519288416,56.9674558679741,843.135210933941,0,108.443184731669,0,204.243358469382,0
E745S_00779,6614.97379411954,6693.06787598893,11390.2358904024,7657.41761854816,5083.753983567,5928.79224025174,7109.89451974058,4763.28355103718,5647.57490390637
E745S_00781,2236.07179936956,1087.07800712565,1018.90363923862,1606.7293642326,1439.24459592036,1707.13294714308,2042.63306388705,199.111615794271,800.767470567295
E745S_00782,1011.84407291935,1594.91006884858,537.121726755185,2705.19137017578,767.839721211622,1313.17919011006,2020.90292490953,1407.12384151519,1246.60017039665
E745S_00801,5.18008911050864,2.38046278932623,0,1.59082115270555,159.20847300004,3.38884952286467,2.06953704547827,1.02634853502202,1.08211820346932
E745S_00807,8.63348185084774,48.4027433829668,16.2764159622783,149.537188354322,326.604810325797,36.4301323707952,6.2086111364348,13.3425309552862,11.9033002381625
E745S_00808,0.863348185084774,2.38046278932623,3.25528319245567,2.38623172905832,1.81952540571474,0.847212380716167,3.1043055682174,1.02634853502202,2.16423640693863
E745S_00809,138.135709613564,170.599833235047,37.4357567132401,185.330664290196,241.996878960061,124.540219965277,307.326251253522,298.667423691407,132.018420823257
E745S_00811,0,7.1413883679787,6.51056638491133,0,0,5.93048666501317,1.03476852273913,1.02634853502202,3.24635461040795
E745S_00812,1469.41861101429,1387.80980617719,1604.85461388064,1516.84796910474,1377.38073212606,1564.80126718276,1223.09639387765,1191.59064916056,1478.17346593909
E745S_00813,1.72669637016955,0.793487596442078,0,0,1.81952540571474,0.847212380716167,0,0,78.9946288532601
E745S_00814,587.940114042731,413.407037746323,398.772191075819,334.072442068165,0,299.065970392807,0,220.664935029734,29.2171914936716
E745S_00815,526.642392901712,441.972591218237,364.591717555035,733.368551397258,323.875522217224,541.368711277631,481.167363073697,503.937130695811,425.272453963442
E745S_00816,2.59004455525432,0.793487596442078,1.62764159622783,6.36328461082219,3.63905081142949,0.847212380716167,0,0,2.16423640693863
E745S_00817,1.72669637016955,0,351.570584785212,0,0,0.847212380716167,0,0,0
E745S_00818,65.6144620664428,38.8808922256618,58.595097464202,31.0210124777582,0,19.4858847564718,51.7384261369566,53.3701238211449,1.08211820346932
E745S_00820,1889.00582896549,1713.93320831489,1240.26289632561,1946.36968033524,2177.97191064055,1210.6664920434,1897.76547070357,1185.43255795043,1024.76593868544
E745S_00821,531.822482012221,52.3701813651771,379.240491921085,54.0879191919886,0,197.400484706867,136.589445001566,231.954768914976,123.361475195502
E745S_00822,0,0,1.62764159622783,0,0,38.9717695129437,1.03476852273913,0,1.08211820346932
E745S_00823,960.906529999353,1171.18769234851,992.861373698978,1209.02407605622,1327.34378346891,1509.73246243621,1247.93083842339,1228.53919642136,1139.47046825319
E745S_00824,500.741947349169,277.720658754727,30.9251903283288,4.77246345811665,449.422775211542,296.524333250659,186.258334093044,168.321159743611,98.4727565157079
E745S_00826,668.231495255615,238.046278932623,362.964075958807,191.693948901019,0,233.830617077662,436.672316595914,217.585889424668,302.993096971409
E745S_00827,604.343729559342,199.165386706962,362.964075958807,191.693948901019,0,188.928360899705,130.380833865131,216.559540889646,153.660784892643
E745S_00830,898.74546067325,1263.23225353579,1738.32122477133,1358.56126441054,478.535181702978,765.879992167415,977.85625398848,649.678622668937,1478.17346593909
E745S_00840,0.863348185084774,27.7720658754727,0,0,0,0,0,221.691283564756,0
E745S_00844,215.837046271193,176.154246410141,56.9674558679741,135.219797979972,834.25239852021,289.746634204929,420.116020232088,265.824270570703,82.2409834636681
E745S_00846,0.863348185084774,0,0,0,0,0.847212380716167,3.1043055682174,1.02634853502202,5.41059101734659
E745S_00847,4756.18515163202,3334.23488024961,4417.41929216234,8433.73834106847,7706.5998559048,9348.14140882219,1026.49037455722,379.748957958147,446.914818032828
E745S_00850,3.4533927403391,114.262213887659,3.25528319245567,111.357480689388,172.854913542901,305.843669438536,3592.71631095027,4790.99496148278,6595.51045014549
E745S_00852,5101.52442566593,6624.03445509847,6928.87027514188,7450.61086869644,6020.80956751009,7437.67749030723,6308.98368314049,6915.53642897836,5731.98012377697
E745S_00853,12.0868745911868,3.96743798221039,3.25528319245567,7.15869518717497,2.72928810857212,3.38884952286467,2.06953704547827,1.02634853502202,2.16423640693863
E745S_00855,378.146505067131,345.167104452304,377.612850324857,507.47194771307,276.567861668641,244.844378026972,0,0,535.648510717312
E745S_00856,5583.27271294323,6434.39091954881,6956.54018227776,4459.86710161001,4241.31372072107,4508.01707779073,5945.77993165906,3494.71676174997,5910.52962734941
E745S_00857,7562.93010134262,4110.26574956996,4174.90069432439,8718.49532740276,8895.65970853939,5800.01595838288,4343.95825845888,3887.8082506634,3969.20957032545
E745S_00858,0,49.1962309794088,323.900677649339,0.795410576352774,0,0,0,0,0
E745S_00859,0,0.793487596442078,0,0,0,0,0,86.2132769418495,0
E745S_00860,676.864977106463,239.633254125508,1178.41251566895,50.1108663102248,199.238031925765,609.99291411564,82.7814818191306,265.824270570703,161.235612316928
E745S_00862,515.41886649561,147.588692938227,725.928151917613,91.472216280569,815.147381760205,367.690173230817,0,101.60850496718,710.951659679341
E745S_00863,152.812628760005,119.023139466312,0,138.401440285383,0,207.567033275461,281.457038185044,0,228.326940932026
E745S_00864,1528.98963578513,1942.45763609021,756.853342245942,2007.6162947144,1786.77394841188,2365.41696695954,1377.27690376579,1507.70599794734,1004.20569281953
E745S_00867,59.5710247708494,580.832920595601,0,305.437661319465,325.695047622939,409.203579885909,668.46046568948,598.361195917836,353.852652534467
E745S_00868,0,29.3590410683569,0,0,0.909762702857372,0,0,0,293.254033140185
E745S_00869,732.119260951888,889.499595611569,1144.23204214817,913.926752229338,1706.71483056043,2014.67104134305,688.121067621523,773.866795406601,2040.87493174313
E745S_00870,1128.3960779058,865.694967718307,1163.7637413029,577.468078432114,291.124064914359,1005.64109591009,1218.9573197867,673.284638974444,863.530326368515
E745S_00871,1124.94268516546,891.086570804454,1320.01733454077,1377.651118243,552.225960634425,883.642513086962,237.996760230001,335.6159709522,1241.18957937931
E745S_00872,3064.88605705095,4331.6487889773,3248.77262607075,3758.31497326686,5881.61587397291,4741.84769486839,3324.71126356083,4633.96363562441,4225.67158454768
E745S_00874,63.8877656962733,26.1850906825886,0,0,189.230642194333,227.052918031933,48.6341205687392,143.688794903082,99.5548747191772
E745S_00876,3761.60804241436,3256.47309579829,3722.41633057305,3729.68019251816,3351.56579732656,4006.46734840676,1814.98398888444,2941.5149013731,3288.55722034325
E745S_00877,129.502227762716,0.793487596442078,100.913778966126,0,0.909762702857372,0,161.423889547305,220.664935029734,178.549503572437
E745S_00880,0.863348185084774,0,1.62764159622783,0.795410576352774,1.81952540571474,1.69442476143233,0,2.05269707004404,1.08211820346932
E745S_00881,160.582762425768,248.36161768637,0,783.479417707483,725.990636880183,138.942830437451,456.332918527958,141.636097833038,1.08211820346932
E745S_00882,226.197224492211,282.48158433338,0,220.328729649718,0,610.840126496357,219.370926820696,314.062651716737,265.118959849983
E745S_00883,1014.43411747461,1593.32309365569,1097.03043585756,1991.70808318735,1541.13801864039,1491.94100244117,1680.46408092835,1540.54915106805,1458.69533827664
E745S_00884,54.3909356603408,34.1199666470094,37.4357567132401,52.4970980392831,91.8860329885946,27.1107961829174,60.0165743188697,43.1066384709247,37.8741371214261
E745S_00885,0,1.58697519288416,1.62764159622783,0.795410576352774,3.63905081142949,0.847212380716167,1.03476852273913,3.07904560506605,0
E745S_00886,1.72669637016955,1.58697519288416,3.25528319245567,0.795410576352774,4.54881351428686,0.847212380716167,0,2.05269707004404,0
E745S_00887,4.31674092542387,1.58697519288416,1.62764159622783,1.59082115270555,1.81952540571474,6.77769904572934,13.4519907956087,3.07904560506605,7.57482742428522
E745S_00889,118.278701356614,0,0,0,470.347317377261,0,0,0,0
E745S_00890,3.4533927403391,2.38046278932623,8.13820798113916,3.97705288176387,1.81952540571474,3.38884952286467,2.06953704547827,1.02634853502202,4.32847281387727
E745S_00891,29.3538382928823,23.8046278932623,8.13820798113916,21.4760855615249,30.9319318971507,22.0275218986203,15.521527841087,14.3688794903082,18.3960094589784
E745S_00892,1.72669637016955,1.58697519288416,0,2.38623172905832,2.72928810857212,0.847212380716167,4.13907409095653,1.02634853502202,0
E745S_00898,962.633226369523,1212.4490473635,1272.81572825016,1123.11973381012,1027.12209152597,1150.51441301256,978.89102251122,1139.24687387444,1051.81889377218
E745S_00899,1.72669637016955,2.38046278932623,0,0.795410576352774,0,0,0,0,18.3960094589784
E745S_00902,0,0,3.25528319245567,0.795410576352774,0,34.7357076093629,4.13907409095653,3.07904560506605,1.08211820346932
E745S_00903,0.863348185084774,1.58697519288416,0,0,1.81952540571474,34.7357076093629,0,1.02634853502202,2.16423640693863
E745S_00905,0.863348185084774,1.58697519288416,8.13820798113916,0.795410576352774,0,0.847212380716167,5.17384261369566,0,8.65694562775454
E745S_00908,7.77013366576296,1.58697519288416,1.62764159622783,6.36328461082219,0,1.69442476143233,8.27814818191306,0,1.08211820346932
E745S_00913,0,46.8157681900826,369.474642343718,137.60602970903,0,116.915308538831,323.882547617349,540.885677956603,557.290874786698
E745S_00914,41.4407128840691,43.6418178043143,0,0,166.486574622899,66.082565695861,69.3294910235219,29.7641075156385,0
E745S_00916,1588.56066055598,1425.10372320997,820.331364498828,1600.36607962178,2258.94079119486,3973.42606555882,2165.770518093,2042.43358469382,255.379896018759
E745S_00917,2585.7278143289,2201.13459253032,533.866443562729,2691.66939037779,903.394363937371,2920.34107632863,1406.25042240248,983.241896551093,1584.22104987908
E745S_00918,819.31742764545,452.287929971984,831.724855672422,583.035952466583,1868.65259166904,1199.65273109409,610.513428416088,495.726342415635,824.57407104362
E745S_00919,175.259681572209,316.601550980389,0,109.766659536683,0,533.743799851185,196.606019320435,426.960990569159,546.469692752005
E745S_00920,154.539325130175,134.892891395153,105.796703754809,235.441530600421,238.357828148632,45.749468558673,0,0,140.675366451011
E745S_00922,131.228924132886,75.3813216619974,37.4357567132401,50.9062768865776,107.35199893717,94.0405742594946,106.581157842131,146.767840508149,97.3906383122385
E745S_00923,708.808859954599,1329.88521163692,1385.12299838989,1129.48301842094,1167.22554776601,1497.87148910618,852.649262737045,1900.79748686078,1196.82273303706
E745S_00924,127.775531392547,410.233087360554,288.092562532326,337.254084373576,332.973149245798,375.315084657262,385.968658981697,279.166801525989,155.825021299582
E745S_00926,1130.98612246105,802.215960002941,1653.68386176748,1153.34533571152,909.762702857372,1744.41029189459,819.536670009393,937.056212475102,507.51343742711
E745S_00927,342.749229478655,376.113120713545,330.41124403425,229.873656565952,0,438.856013210975,233.857686139044,195.006221654183,62.7628558012204
E745S_00928,222.743831751872,305.4927246302,638.03550572131,440.657459299437,243.816404365776,410.050792266625,397.351112731827,125.214521272686,440.422108812012
