feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_02376,841.063915914481,0.763380109462026,1.35426466854094,0.563686055757828,0.572967808935687,0.962371500611455,CDS,thiI_2,putative tRNA sulfurtransferase,putative tRNA sulfurtransferase,thiI_2,thiI_2 / putative tRNA sulfurtransferase,COG0301,2.8.1.4,annotated,thiI_2 / putative tRNA sulfurtransferase,Not significant
E745S_02381,281.027221870171,0.478924874067617,0.782829839403355,0.611786687171552,0.540678898886145,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02381,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02397,1601.50156904419,-0.179299847493512,0.415610081925435,-0.431413614084753,0.666167652661882,0.962371500611455,CDS,rhaR_6,HTH-type transcriptional activator RhaR,HTH-type transcriptional activator RhaR,rhaR_6,rhaR_6 / HTH-type transcriptional activator RhaR,,,annotated,rhaR_6 / HTH-type transcriptional activator RhaR,Not significant
E745S_02402,4080.3372497774,-0.185634800219833,0.403466664685807,-0.460099474052939,0.645444821590745,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02402,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02410,2209.28336313326,0.238638101275293,0.425394742766613,0.560980372543577,0.574810917479081,0.962371500611455,CDS,natA_2,ABC transporter ATP-binding protein NatA,ABC transporter ATP-binding protein NatA,natA_2,natA_2 / ABC transporter ATP-binding protein NatA,COG4555,7.2.2.4,annotated,natA_2 / ABC transporter ATP-binding protein NatA,Not significant
E745S_02440,165.585355912451,-0.802949964369062,1.39707417147715,-0.574736818389601,0.565469302793539,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02440,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02444,98.6105099834547,-1.04319921893786,2.051417013464,-0.508526161229559,0.61108439708271,0.962371500611455,CDS,hmo,4-hydroxymandelate oxidase,4-hydroxymandelate oxidase,hmo,hmo / 4-hydroxymandelate oxidase,,1.1.3.46,annotated,hmo / 4-hydroxymandelate oxidase,Not significant
E745S_02451,373.301083282123,-0.896298369403331,1.80765717244397,-0.495834267175523,0.620011346006212,0.962371500611455,CDS,NA,putative ABC transporter permease,putative ABC transporter permease,E745S_02451,putative ABC transporter permease,COG0577,,annotated,putative ABC transporter permease,Not significant
E745S_02458,137.868571826157,1.13679180160946,1.8588319649976,0.611562434375789,0.540827298648586,0.962371500611455,CDS,mutS2_2,Endonuclease MutS2,Endonuclease MutS2,mutS2_2,mutS2_2 / Endonuclease MutS2,,3.1.-.-,annotated,mutS2_2 / Endonuclease MutS2,Not significant
E745S_02463,464.350911399507,0.461573803709549,1.04439602326849,0.441952854497694,0.658523322240834,0.962371500611455,CDS,fbp,Fructose-1,6-bisphosphatase class 3,Fructose-1,6-bisphosphatase class 3,fbp,fbp / Fructose-1,6-bisphosphatase class 3,COG3855,3.1.3.11,annotated,fbp / Fructose-1,6-bisphosphatase class 3,Not significant
E745S_02466,974.159042881168,0.761425442237435,1.27458181119746,0.597392364733405,0.550245450198761,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02466,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02486,484.949426860339,0.849679060936547,1.30237219642321,0.652408783963662,0.514137499273885,0.962371500611455,CDS,rsiV,Anti-sigma-V factor RsiV,Anti-sigma-V factor RsiV,rsiV,rsiV / Anti-sigma-V factor RsiV,,,annotated,rsiV / Anti-sigma-V factor RsiV,Not significant
E745S_02490,762.725017338997,0.529826581946604,1.24502308409125,0.42555562922219,0.670431677913444,0.962371500611455,CDS,cggR,Central glycolytic genes regulator,Central glycolytic genes regulator,cggR,cggR / Central glycolytic genes regulator,COG2390,,annotated,cggR / Central glycolytic genes regulator,Not significant
E745S_02498,230.092971623863,0.605074527557459,0.888901706333099,0.680699028077598,0.496061951459219,0.962371500611455,CDS,dapE,putative succinyl-diaminopimelate desuccinylase,putative succinyl-diaminopimelate desuccinylase,dapE,dapE / putative succinyl-diaminopimelate desuccinylase,,3.5.1.18,annotated,dapE / putative succinyl-diaminopimelate desuccinylase,Not significant
E745S_02511,96.6531577125609,1.34621386605184,1.97271466652836,0.68241691963539,0.494975360053224,0.962371500611455,CDS,atpA,ATP synthase subunit alpha,ATP synthase subunit alpha,atpA,atpA / ATP synthase subunit alpha,COG0056,7.1.2.2,annotated,atpA / ATP synthase subunit alpha,Not significant
E745S_02530,15.8338414309748,2.11582256437513,3.74439098469174,0.565064538672721,0.572029867331177,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02530,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02560,1505.54395335936,0.291998480819473,0.456225187913513,0.640031476900454,0.522152135686794,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02560,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02579,323.275336621702,0.636217421799657,1.41480541698895,0.449685457915253,0.652937258428828,0.962371500611455,CDS,pgpH,Cyclic-di-AMP phosphodiesterase PgpH,Cyclic-di-AMP phosphodiesterase PgpH,pgpH,pgpH / Cyclic-di-AMP phosphodiesterase PgpH,,3.1.4.59,annotated,pgpH / Cyclic-di-AMP phosphodiesterase PgpH,Not significant
E745S_02598,118.571478128346,1.21438159274337,2.67738092260536,0.453570719986179,0.650137831802278,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02598,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02599,537.196025043309,-0.353764350784788,0.701365977174307,-0.504393372786699,0.613984974183154,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02599,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02603,334.017524806011,0.675550798244402,1.17267920263825,0.57607468157069,0.564564703850976,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02603,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02608,1976.28578133647,-0.286572230166424,0.43024525787281,-0.6660671440826,0.505368184214147,0.962371500611455,CDS,pfkB,ATP-dependent 6-phosphofructokinase isozyme 2,ATP-dependent 6-phosphofructokinase isozyme 2,pfkB,pfkB / ATP-dependent 6-phosphofructokinase isozyme 2,COG1105,2.7.1.11,annotated,pfkB / ATP-dependent 6-phosphofructokinase isozyme 2,Not significant
E745S_02621,104.406770961948,0.967675804794244,2.07996898497105,0.465235689467607,0.641762683282454,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02621,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02640,74.2726861636175,1.58898717970277,2.75329741953949,0.577121515614737,0.56385737080421,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02640,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02641,19.906548443537,-1.02517745101655,2.21313464395754,-0.463224166598071,0.64320369562723,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02641,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02642,191.829096974434,-1.31352438394341,1.95911367240254,-0.670468693290563,0.502559057192241,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02642,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02647,141.224784192626,0.676187523949291,1.56863823119472,0.431066584061443,0.666419956969893,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02647,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02650,734.92326571866,-0.240145318313428,0.407276845999943,-0.589636559681721,0.555434335611237,0.962371500611455,CDS,NA,IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_02650,IS3 family transposase ISEnfa3,,,annotated,IS3 family transposase ISEnfa3,Not significant
E745S_02651,95.3848616621414,-0.557476718201182,0.972957881423944,-0.572971069811679,0.566664282388132,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02651,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02653,95.4647649136481,-0.588075144229883,0.966499152092018,-0.60845903791739,0.542883065598063,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02653,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02654,750.988688632458,-0.192846304173602,0.407706849496947,-0.473002365330746,0.636211491656103,0.962371500611455,CDS,NA,IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_02654,IS3 family transposase ISEnfa3,,,annotated,IS3 family transposase ISEnfa3,Not significant
E745S_02660,3601.5900057549,0.13722818660919,0.249988688264519,0.54893758418375,0.583048284331903,0.962371500611455,CDS,NA,IS256 family transposase IS16,IS256 family transposase IS16,E745S_02660,IS256 family transposase IS16,,,annotated,IS256 family transposase IS16,Not significant
E745S_02661,39.4804078522306,-1.87980370958155,3.43898561785992,-0.546615751987748,0.584642744880108,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02661,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02664,8.90952873667432,1.06601217827197,2.4027870656955,0.443656532653845,0.657290926432055,0.962371500611455,CDS,pstS1_2,Phosphate-binding protein PstS 1,Phosphate-binding protein PstS 1,pstS1_2,pstS1_2 / Phosphate-binding protein PstS 1,COG0226,,annotated,pstS1_2 / Phosphate-binding protein PstS 1,Not significant
E745S_02673,2530.71122287009,-0.339486727791081,0.538342133751526,-0.630615191542434,0.528292163363618,0.962371500611455,CDS,tag,DNA-3-methyladenine glycosylase 1,DNA-3-methyladenine glycosylase 1,tag,tag / DNA-3-methyladenine glycosylase 1,COG2818,3.2.2.20,annotated,tag / DNA-3-methyladenine glycosylase 1,Not significant
E745S_02700,3549.80424627153,0.11046720839509,0.236249397810654,0.467587259137166,0.640079777915133,0.962371500611455,CDS,NA,IS256 family transposase IS16,IS256 family transposase IS16,E745S_02700,IS256 family transposase IS16,,,annotated,IS256 family transposase IS16,Not significant
E745S_02705,832.407198232253,-0.360363231941992,0.538333915101796,-0.669404660997161,0.503237379168223,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02705,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02706,1922.24002198458,0.245323442486957,0.489402458188011,0.501271373656877,0.616180149006458,0.962371500611455,CDS,NA,IS4 family transposase IS4Bsu1,IS4 family transposase IS4Bsu1,E745S_02706,IS4 family transposase IS4Bsu1,COG3385,,annotated,IS4 family transposase IS4Bsu1,Not significant
E745S_02712,2976.26880164191,0.164647758096275,0.338055660104146,0.48704334086745,0.626227617222908,0.962371500611455,CDS,bfrA,Beta-fructosidase,Beta-fructosidase,bfrA,bfrA / Beta-fructosidase,COG1621,3.2.1.26,annotated,bfrA / Beta-fructosidase,Not significant
E745S_02720,45.4302773344352,1.9868722514744,3.73200306351677,0.532387626070733,0.594457553563263,0.962371500611455,CDS,manX_5,PTS system mannose-specific EIIAB component,PTS system mannose-specific EIIAB component,manX_5,manX_5 / PTS system mannose-specific EIIAB component,COG2893,2.7.1.191,annotated,manX_5 / PTS system mannose-specific EIIAB component,Not significant
E745S_02724,91.9966928033252,-1.36034562547352,2.05995063643775,-0.660377778676266,0.509011428562963,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02724,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02728,680.205998550901,0.300067394190777,0.588324337826331,0.510037363573006,0.610025285732085,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02728,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02737,104.113128118366,-1.01575271885999,2.19469696170894,-0.462821399301095,0.643492391145175,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02737,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02746,1402.56715030061,-0.129990703857413,0.24634076917666,-0.527686522583647,0.597716929024681,0.962371500611455,CDS,NA,ISL3 family transposase ISEfa11,ISL3 family transposase ISEfa11,E745S_02746,ISL3 family transposase ISEfa11,,,annotated,ISL3 family transposase ISEfa11,Not significant
E745S_02747,200.387173794681,-0.556963140127706,1.19722283884954,-0.465212592054221,0.64177922213865,0.962371500611455,CDS,araQ_6,L-arabinose transport system permease protein AraQ,L-arabinose transport system permease protein AraQ,araQ_6,araQ_6 / L-arabinose transport system permease protein AraQ,COG0395,,annotated,araQ_6 / L-arabinose transport system permease protein AraQ,Not significant
E745S_02754,366.398608478175,0.331547780356764,0.513400856569241,0.645787353321351,0.51841707936226,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02754,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02769,1238.65460636001,0.210359375826159,0.47957759639693,0.438634701467688,0.660926248535173,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02769,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02770,1098.00546225699,0.195113460601614,0.29541373838666,0.660475242848167,0.508948900722694,0.962371500611455,CDS,NA,IS30 family transposase IS6770,IS30 family transposase IS6770,E745S_02770,IS30 family transposase IS6770,COG2826,,annotated,IS30 family transposase IS6770,Not significant
E745S_02771,916.29237202468,0.19043956778918,0.421519010907834,0.45179354397095,0.651417721093025,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02771,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02782,1139.24057277388,0.150609051052,0.281063747289395,0.535853707582311,0.592059660276413,0.962371500611455,CDS,NA,IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_02782,IS30 family transposase IS1252,COG2826,,annotated,IS30 family transposase IS1252,Not significant
E745S_02785,2477.72764321789,-0.0773908514738473,0.180559022701676,-0.42861802371247,0.668201226768136,0.962371500611455,CDS,NA,IS982 family transposase ISEfm1,IS982 family transposase ISEfm1,E745S_02785,IS982 family transposase ISEfm1,,,annotated,IS982 family transposase ISEfm1,Not significant
E745S_02790,3268.51535911898,-0.123500049404832,0.260469479908422,-0.474144031954353,0.635397201106954,0.962371500611455,CDS,NA,IS30 family transposase IS1062,IS30 family transposase IS1062,E745S_02790,IS30 family transposase IS1062,COG2826,,annotated,IS30 family transposase IS1062,Not significant
E745S_02791,79.1462386122032,-0.489264589429257,1.04124891126404,-0.46988244994687,0.638439003596868,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02791,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02802,87.9317483579091,-1.38857301229343,2.05519346173446,-0.675641022680929,0.499268589327488,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02802,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02813,97.5549185743108,-0.895669328231877,2.06343285644015,-0.43406759053798,0.664239359464273,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02813,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02818,2328.82898273912,-0.358506152323691,0.776954620677657,-0.461424828146338,0.644493841951214,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02818,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_02828,1825.02708858168,-0.164478347912565,0.403381943520254,-0.407748414510542,0.683458389295131,0.962371500611455,CDS,guaA_2,GMP synthase [glutamine-hydrolyzing],GMP synthase [glutamine-hydrolyzing],guaA_2,guaA_2 / GMP synthase [glutamine-hydrolyzing],,6.3.5.2,annotated,guaA_2 / GMP synthase [glutamine-hydrolyzing],Not significant
E745S_02835,700.632843723702,-0.348727913908518,0.673948589236115,-0.51743993455611,0.604849088627463,0.962371500611455,CDS,NA,hypothetical protein,hypothetical protein,E745S_02835,hypothetical protein,,,annotated,hypothetical protein,Not significant
